NO_OF_FRAMES	7320
NO_OF_CAMERAS	14
NO_OF_MARKERS	11
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 11:50:43.813	92047.82596720
DATA_INCLUDED	3D
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter3_mid3_tip1	catheter3_mid3_tip2	catheter3_mid3_tip3	catheter3_mid3_tip4	catheter3_mid3_tip5	catheter3_mid3_tip6	catheter3_mid3_tip7
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter3_mid3_tip1 X	catheter3_mid3_tip1 Y	catheter3_mid3_tip1 Z	catheter3_mid3_tip2 X	catheter3_mid3_tip2 Y	catheter3_mid3_tip2 Z	catheter3_mid3_tip3 X	catheter3_mid3_tip3 Y	catheter3_mid3_tip3 Z	catheter3_mid3_tip4 X	catheter3_mid3_tip4 Y	catheter3_mid3_tip4 Z	catheter3_mid3_tip5 X	catheter3_mid3_tip5 Y	catheter3_mid3_tip5 Z	catheter3_mid3_tip6 X	catheter3_mid3_tip6 Y	catheter3_mid3_tip6 Z	catheter3_mid3_tip7 X	catheter3_mid3_tip7 Y	catheter3_mid3_tip7 Z	
3580	17.89500	417.760	334.937	221.185	390.486	393.633	177.695	450.431	325.045	134.099	388.018	300.660	187.120	203.453	124.681	250.215	258.072	224.360	190.257	198.850	119.727	237.067	156.419	90.450	243.003	193.879	72.321	246.089	161.508	46.123	288.462	280.956	279.449	150.595
3581	17.90000	417.781	334.960	221.188	390.495	393.625	177.699	450.419	325.051	134.109	388.017	300.681	187.100	202.901	125.800	251.059	257.756	225.080	190.667	198.229	120.884	237.952	155.688	91.745	244.113	193.127	73.541	247.186	160.783	47.614	289.739	280.800	279.995	150.771
3582	17.90500	417.805	334.974	221.204	390.497	393.636	177.692	450.423	325.053	134.111	388.014	300.656	187.099	202.371	127.000	251.806	257.426	225.802	191.021	197.661	121.979	238.765	155.011	93.039	245.210	192.417	74.680	248.283	160.060	49.066	290.982	280.612	280.532	150.936
3583	17.91000	417.828	334.996	221.215	390.498	393.653	177.702	450.426	325.052	134.109	388.002	300.666	187.086	201.830	128.120	252.602	257.150	226.501	191.387	197.081	123.058	239.589	154.400	94.202	246.168	191.685	75.822	249.315	159.353	50.456	292.189	280.486	280.956	151.103
3584	17.91500	417.853	335.012	221.217	390.519	393.665	177.716	450.427	325.038	134.114	388.005	300.675	187.086	201.306	129.220	253.405	257.247	227.357	192.055	196.511	124.100	240.357	153.760	95.352	247.155	190.994	76.907	250.292	158.665	51.770	293.323	280.267	281.432	151.288
3585	17.92000	417.934	334.973	221.266	390.535	393.674	177.721	450.428	325.039	134.119	387.995	300.673	187.093	200.757	130.306	254.120	256.901	227.993	192.434	195.943	125.057	241.149	153.153	96.479	248.032	190.308	77.948	251.202	158.010	53.002	294.374	280.101	281.891	151.476
3586	17.92500	417.925	334.976	221.263	390.542	393.695	177.729	450.423	325.055	134.124	387.994	300.659	187.094	200.219	131.259	254.863	256.585	228.607	192.766	195.382	126.004	241.876	152.508	97.254	248.932	189.661	78.945	252.089	157.328	54.226	295.399	279.980	282.263	151.662
3587	17.93000	417.895	334.971	221.233	390.545	393.703	177.739	450.422	325.047	134.112	387.985	300.641	187.091	199.678	132.235	255.480	256.276	229.192	193.118	194.807	126.913	242.589	151.903	98.224	249.765	189.052	79.852	252.807	156.692	55.333	296.330	279.815	282.668	151.840
3588	17.93500	417.778	334.927	221.163	390.567	393.710	177.733	450.431	325.049	134.119	387.988	300.636	187.100	199.132	133.117	256.302	255.974	229.748	193.496	194.194	127.797	243.199	151.226	99.320	250.556	188.207	80.818	253.715	156.017	56.364	297.146	279.669	283.002	152.027
3589	17.94000	417.773	334.929	221.154	390.559	393.738	177.717	450.430	325.048	134.120	387.981	300.656	187.098	198.606	133.986	256.902	255.678	230.298	193.820	193.630	128.652	243.879	150.524	100.398	251.346	187.551	81.675	254.426	155.365	57.401	297.953	279.557	283.326	152.173
3590	17.94500	417.716	334.965	221.119	390.573	393.745	177.736	450.435	325.048	134.128	388.069	300.502	187.209	198.044	134.818	257.554	255.384	230.871	194.216	193.077	129.517	244.489	149.930	101.432	251.948	186.841	82.585	255.086	154.628	58.380	298.622	279.424	283.629	152.279
3591	17.95000	417.719	334.956	221.124	390.565	393.741	177.737	450.443	325.052	134.138	387.987	300.630	187.098	197.510	135.696	258.144	255.098	231.426	194.591	192.491	130.352	245.129	149.243	102.479	252.651	186.172	83.468	255.691	153.898	59.351	299.297	279.257	283.954	152.448
3592	17.95500	417.716	334.962	221.127	390.569	393.755	177.719	450.453	325.055	134.148	387.988	300.639	187.101	196.931	136.543	258.805	254.818	231.990	195.000	191.905	131.251	245.719	148.574	103.552	253.242	185.488	84.324	256.324	153.139	60.310	299.913	279.121	284.253	152.650
3593	17.96000	418.126	335.097	221.341	390.558	393.747	177.704	450.455	324.898	134.071	387.786	300.472	186.820	196.325	137.424	259.371	254.557	232.565	195.446	191.323	132.115	246.387	147.967	104.531	253.776	184.753	85.260	256.956	152.302	61.325	300.531	279.030	284.567	152.845
3594	17.96500	417.781	334.927	221.165	390.484	393.658	177.682	450.364	324.878	134.048	387.740	300.437	186.766	195.743	138.271	260.043	254.278	233.145	195.871	190.653	133.034	247.085	147.227	105.555	254.426	184.048	86.128	257.608	151.439	62.331	301.171	278.930	284.881	153.015
3595	17.97000	417.777	334.932	221.168	390.481	393.652	177.684	450.371	324.913	134.045	387.736	300.475	186.787	195.141	139.239	260.700	254.042	233.737	196.301	190.050	133.931	247.767	146.614	106.538	254.963	183.317	87.113	258.251	150.553	63.396	301.773	278.779	285.224	153.233
3596	17.97500	417.780	334.929	221.167	390.482	393.672	177.669	450.371	324.919	134.045	387.768	300.518	186.826	194.524	140.165	261.370	253.788	234.320	196.768	189.440	134.912	248.436	145.878	107.649	255.672	182.545	88.061	259.002	149.628	64.548	302.511	278.653	285.523	153.461
3597	17.98000	417.780	334.936	221.171	390.497	393.659	177.672	450.363	324.918	134.059	387.791	300.561	186.876	193.908	141.178	262.122	253.506	234.926	197.230	188.830	135.877	249.194	145.181	108.801	256.385	181.750	89.124	259.820	148.723	65.721	303.287	278.561	285.817	153.644
3598	17.98500	418.052	334.668	221.073	390.499	393.659	177.683	450.370	324.925	134.063	387.817	300.593	186.893	193.298	142.176	262.926	252.842	235.326	197.380	188.213	136.964	249.960	144.444	110.006	257.220	180.948	90.190	260.679	147.808	67.029	304.241	278.615	286.244	153.948
3599	17.99000	418.213	334.861	221.225	390.474	393.671	177.667	450.369	324.922	134.057	387.951	300.131	186.692	192.712	143.267	263.741	252.583	235.935	197.848	187.626	137.980	250.798	143.739	111.250	258.114	180.146	91.291	261.675	146.885	68.389	305.245	278.440	286.535	154.207
3600	17.99500	418.217	335.221	221.430	390.480	393.677	177.683	450.384	324.930	134.065	388.120	299.709	186.510	192.118	144.375	264.694	252.355	236.572	198.302	186.991	139.098	251.733	143.066	112.573	259.261	179.338	92.454	262.781	145.906	69.899	306.416	278.343	286.854	154.414
3601	18.00000	418.130	335.510	221.565	390.494	393.674	177.665	450.373	324.917	134.055	388.059	300.007	186.664	191.536	145.529	265.674	252.100	237.170	198.783	186.387	140.257	252.724	142.347	113.593	260.453	178.515	93.704	264.008	144.988	71.494	307.755	278.245	287.145	154.613
3602	18.00500	417.731	334.976	221.125	390.492	393.669	177.687	450.374	324.921	134.059	387.976	300.230	186.773	190.964	146.810	266.619	251.831	237.782	199.253	185.776	141.430	253.790	141.632	115.007	261.734	177.701	94.973	265.377	144.147	73.176	309.312	278.083	287.498	154.814
3603	18.01000	417.864	334.234	220.754	390.491	393.665	177.681	450.379	324.929	134.062	387.920	300.358	186.836	190.417	148.073	267.690	251.553	238.372	199.783	185.177	142.604	254.908	140.913	116.447	263.079	176.902	96.263	266.786	143.302	74.964	310.986	277.992	287.790	155.055
3604	18.01500	417.821	334.441	220.851	390.492	393.663	177.677	450.384	324.927	134.061	387.885	300.432	186.872	189.958	148.918	269.425	251.290	238.981	200.268	184.565	143.842	256.100	140.186	117.955	264.564	175.970	97.755	268.429	142.465	76.809	312.773	277.894	288.059	155.279
3605	18.02000	417.839	334.703	221.014	390.496	393.664	177.688	450.380	324.918	134.060	387.875	300.465	186.880	189.439	150.279	270.541	251.010	239.538	200.751	183.981	145.124	257.350	139.495	119.482	266.148	175.188	99.115	270.084	141.690	78.753	314.672	277.754	288.240	155.494
3606	18.02500	417.844	334.819	221.079	390.491	393.653	177.676	450.379	324.928	134.055	387.869	300.475	186.894	188.922	151.658	271.727	250.755	240.138	201.191	183.409	146.392	258.611	138.825	121.057	267.782	174.432	100.558	271.828	140.983	80.757	316.717	277.630	288.501	155.725
3607	18.03000	417.829	334.870	221.103	390.499	393.668	177.655	450.379	324.920	134.059	387.873	300.478	186.894	188.408	153.048	272.897	250.481	240.666	201.676	182.835	147.680	259.908	138.148	122.659	269.476	173.678	102.013	273.602	140.299	82.806	318.794	277.486	288.743	155.913
3608	18.03500	417.833	334.902	221.128	390.489	393.660	177.673	450.384	324.921	134.053	387.874	300.466	186.901	187.945	154.464	274.123	250.202	241.221	202.170	182.276	148.995	261.219	137.498	124.258	271.191	172.947	103.490	275.380	139.618	84.904	320.900	277.418	288.980	156.168
3609	18.04000	417.829	334.927	221.124	390.504	393.653	177.676	450.381	324.925	134.045	387.869	300.470	186.888	187.458	155.869	275.354	249.909	241.784	202.616	181.703	150.298	262.511	136.858	125.882	272.945	172.215	104.964	277.178	139.005	87.007	323.008	277.286	289.146	156.352
3610	18.04500	417.826	334.928	221.139	390.492	393.663	177.677	450.379	324.910	134.061	387.874	300.465	186.895	186.916	157.183	276.668	249.630	242.332	203.081	181.196	151.630	263.815	136.229	127.526	274.621	171.485	106.484	278.920	138.374	89.089	325.069	277.105	289.432	156.642
3611	18.05000	417.820	334.932	221.137	390.505	393.653	177.668	450.377	324.927	134.053	387.872	300.461	186.896	186.462	158.563	277.843	249.360	242.898	203.518	180.618	152.937	265.079	135.587	129.131	276.270	170.780	107.953	280.605	137.718	91.159	327.041	276.939	289.602	156.805
3612	18.05500	417.826	334.924	221.128	390.493	393.666	177.678	450.380	324.916	134.051	387.869	300.469	186.898	185.980	159.897	278.989	249.070	243.440	203.999	180.105	154.240	266.272	134.975	130.708	277.843	170.068	109.404	282.239	137.115	93.168	328.955	276.809	289.833	157.002
3613	18.06000	417.814	334.924	221.126	390.492	393.659	177.683	450.381	324.922	134.051	387.873	300.470	186.890	185.523	161.204	280.104	248.777	244.001	204.459	179.566	155.526	267.452	134.364	132.279	279.337	169.365	110.837	283.762	136.467	95.105	330.740	276.618	290.097	157.241
3614	18.06500	417.815	334.925	221.135	390.498	393.660	177.671	450.376	324.925	134.056	387.861	300.472	186.885	185.074	162.495	281.162	248.491	244.582	204.961	179.037	156.755	268.567	133.763	133.785	280.732	168.674	112.204	285.210	135.825	96.961	332.335	276.489	290.346	157.473
3615	18.07000	417.816	334.930	221.136	390.499	393.649	177.672	450.378	324.926	134.061	387.862	300.475	186.891	184.572	163.755	282.185	248.188	245.138	205.458	178.510	157.980	269.608	133.147	135.238	281.995	167.975	113.553	286.534	135.140	98.701	333.804	276.301	290.558	157.631
3616	18.07500	417.820	334.933	221.138	390.499	393.654	177.678	450.382	324.908	134.063	387.864	300.480	186.893	184.136	164.897	283.192	247.913	245.747	205.887	177.977	159.167	270.614	132.536	136.621	283.124	167.245	114.868	287.845	134.445	100.344	335.123	276.065	290.870	157.945
3617	18.08000	417.810	334.945	221.139	390.482	393.662	177.681	450.380	324.916	134.062	387.859	300.486	186.888	183.635	166.044	284.100	247.641	246.329	206.363	177.422	160.313	271.552	132.022	137.584	283.978	166.654	116.115	288.816	133.756	101.869	336.328	275.683	291.207	157.909
3618	18.08500	417.817	334.925	221.126	390.491	393.660	177.683	450.375	324.926	134.056	387.862	300.480	186.894	183.097	167.179	284.895	247.345	246.923	206.833	176.870	161.382	272.392	131.437	138.852	284.909	165.980	117.284	289.785	133.026	103.351	337.387	275.487	291.462	158.157
3619	18.09000	417.805	334.930	221.126	390.479	393.660	177.676	450.374	324.926	134.062	387.862	300.477	186.899	182.580	168.228	285.678	247.061	247.507	207.321	176.348	162.435	273.183	130.844	140.056	285.699	165.304	118.423	290.710	132.285	104.686	338.315	275.332	291.710	158.384
3620	18.09500	417.651	334.871	220.911	390.480	393.670	177.668	450.365	324.915	134.063	387.861	300.474	186.892	182.047	169.259	286.388	246.789	248.099	207.798	175.807	163.476	273.927	130.218	141.228	286.467	164.622	119.545	291.514	131.526	105.970	339.089	275.175	291.989	158.604
3621	18.10000	417.620	334.877	220.891	390.326	393.606	177.506	450.371	324.924	134.055	387.854	300.477	186.897	181.523	170.209	287.085	246.524	248.708	208.258	175.282	164.458	274.604	129.650	142.333	287.093	163.964	120.529	292.247	130.765	107.118	339.832	275.207	292.267	159.198
3622	18.10500	417.647	334.887	220.925	390.315	393.631	177.510	450.364	324.926	134.059	387.859	300.475	186.897	180.978	171.178	287.677	246.247	249.302	208.694	174.737	165.399	275.247	129.049	143.419	287.719	163.284	121.541	292.911	129.985	108.233	340.450	274.842	292.549	159.181
3623	18.11000	417.679	334.905	220.983	390.795	393.479	177.552	450.370	324.932	134.060	387.857	300.493	186.893	180.459	172.098	288.363	245.987	249.854	209.179	174.197	166.344	275.883	128.426	144.478	288.266	162.634	122.487	293.538	129.214	109.298	341.015	274.713	292.819	159.440
3624	18.11500	417.713	334.929	221.023	390.850	393.555	177.648	450.370	324.926	134.062	387.858	300.470	186.902	179.892	172.980	288.983	245.730	250.404	209.661	173.662	167.244	276.494	127.818	145.483	288.803	161.981	123.449	294.142	128.454	110.325	341.571	274.581	293.036	159.636
3625	18.12000	417.730	334.935	221.048	390.840	393.640	177.713	450.369	324.927	134.064	387.857	300.465	186.904	179.350	173.894	289.553	245.458	250.941	210.119	173.161	168.162	277.053	127.205	146.478	289.342	161.316	124.387	294.750	127.670	111.371	342.093	274.451	293.312	159.928
3626	18.12500	417.742	334.942	221.069	390.731	393.684	177.720	450.371	324.928	134.059	387.859	300.483	186.889	178.825	174.774	290.194	245.210	251.481	210.540	172.617	169.039	277.645	126.610	147.491	289.872	160.684	125.320	295.364	126.912	112.422	342.681	274.331	293.523	160.252
3627	18.13000	417.748	334.945	221.073	390.511	393.677	177.664	450.373	324.932	134.055	387.849	300.488	186.896	178.281	175.585	290.786	244.975	252.010	211.001	172.062	170.076	278.198	126.029	148.527	290.448	160.014	126.293	295.991	126.159	113.500	343.283	274.207	293.737	160.527
3628	18.13500	417.752	334.960	221.075	390.438	393.713	177.671	450.366	324.929	134.055	387.853	300.475	186.891	177.764	176.510	291.381	244.759	252.520	211.390	171.568	171.032	278.829	125.472	149.576	291.050	159.377	127.232	296.682	125.442	114.632	343.909	274.074	293.931	160.717
3629	18.14000	417.762	334.942	221.085	390.408	393.728	177.667	450.365	324.917	134.058	387.854	300.478	186.906	177.280	177.488	291.970	244.543	253.017	211.817	171.075	171.978	279.472	124.894	150.693	291.730	158.733	128.283	297.404	124.715	115.873	344.648	273.979	294.103	160.929
3630	18.14500	417.761	334.944	221.084	390.405	393.730	177.668	450.367	324.916	134.055	387.854	300.481	186.908	176.862	178.562	292.572	244.327	253.500	212.227	170.600	172.958	280.118	124.349	151.829	292.437	158.115	129.325	298.210	124.055	117.180	345.493	273.902	294.316	161.152
3631	18.15000	417.760	334.948	221.089	390.394	393.740	177.668	450.374	324.927	134.069	387.861	300.485	186.887	176.417	179.600	293.215	244.117	254.004	212.544	170.163	173.943	280.819	123.892	153.060	293.172	157.527	130.429	299.023	123.412	118.585	346.350	273.777	294.507	161.344
3632	18.15500	417.763	334.944	221.085	390.389	393.748	177.672	450.372	324.915	134.062	387.864	300.471	186.896	176.020	180.724	293.892	243.923	254.461	212.868	169.749	174.973	281.545	123.386	154.318	294.044	156.960	131.601	299.983	122.826	120.048	347.354	273.646	294.626	161.437
3633	18.16000	417.756	334.954	221.076	390.378	393.750	177.676	450.368	324.932	134.061	387.859	300.475	186.899	175.668	181.897	294.552	243.761	254.945	213.219	169.378	175.984	282.282	122.915	155.621	294.962	156.425	132.786	300.960	122.285	121.628	348.444	273.530	294.814	161.576
3634	18.16500	417.758	334.954	221.085	390.390	393.748	177.670	450.378	324.925	134.059	387.860	300.471	186.896	175.459	182.934	295.355	243.573	255.435	213.509	169.073	176.930	283.042	122.523	156.935	295.945	155.927	134.044	302.011	121.866	123.253	349.649	273.443	294.948	161.674
3635	18.17000	417.767	334.952	221.087	390.388	393.758	177.671	450.379	324.912	134.061	387.854	300.474	186.888	175.163	184.121	296.120	243.432	255.928	213.786	168.748	177.998	283.861	121.975	158.306	296.983	155.477	135.333	303.126	121.470	124.882	350.826	273.387	295.124	161.750
3636	18.17500	417.762	334.940	221.087	390.386	393.743	177.671	450.376	324.928	134.063	387.859	300.475	186.887	174.918	185.360	296.865	243.309	256.419	214.065	168.479	179.153	284.715	121.618	159.663	298.062	155.102	136.646	304.322	121.109	126.673	352.159	273.307	295.300	161.843
3637	18.18000	417.765	334.944	221.093	390.390	393.746	177.672	450.384	324.922	134.056	387.868	300.466	186.899	174.702	186.611	297.681	243.173	256.904	214.331	168.216	180.322	285.566	121.340	161.058	299.180	154.732	137.985	305.547	120.821	128.504	353.542	273.204	295.484	161.908
3638	18.18500	417.771	334.947	221.088	390.383	393.747	177.682	450.385	324.926	134.058	387.860	300.470	186.899	174.554	187.853	298.452	243.058	257.391	214.592	168.022	181.448	286.428	121.094	162.476	300.318	154.445	139.320	306.820	120.610	130.385	354.952	273.135	295.628	161.952
3639	18.19000	417.772	334.955	221.090	390.392	393.752	177.678	450.385	324.921	134.057	387.865	300.469	186.894	174.408	189.068	299.317	242.954	257.887	214.806	167.846	182.633	287.321	120.905	163.917	301.454	154.193	140.709	308.056	120.463	132.242	356.368	273.136	295.860	162.049
3640	18.19500	417.767	334.945	221.089	390.396	393.752	177.679	450.381	324.921	134.055	387.868	300.471	186.894	174.344	190.311	300.043	242.846	258.343	215.030	167.718	183.801	288.191	120.741	165.368	302.600	153.958	142.092	309.314	120.353	134.136	357.809	273.036	295.945	162.026
3641	18.20000	417.768	334.949	221.090	390.394	393.755	177.673	450.385	324.921	134.066	387.866	300.474	186.894	174.267	191.482	300.905	242.777	258.789	215.223	167.592	184.921	289.019	120.587	166.761	303.824	153.765	143.439	310.557	120.308	136.001	359.204	272.986	296.103	162.043
3642	18.20500	417.765	334.949	221.095	390.397	393.745	177.671	450.384	324.923	134.059	387.875	300.477	186.895	174.269	192.686	301.555	242.705	259.222	215.423	167.523	186.037	289.877	120.495	168.135	304.977	153.608	144.768	311.708	120.344	137.763	360.560	272.908	296.216	162.008
3643	18.21000	417.767	334.948	221.087	390.384	393.743	177.672	450.382	324.917	134.065	387.868	300.477	186.902	174.288	193.783	302.344	242.634	259.649	215.596	167.469	187.124	290.644	120.448	169.485	306.089	153.499	146.041	312.824	120.399	139.490	361.898	272.826	296.326	161.950
3644	18.21500	417.765	334.960	221.091	390.397	393.747	177.684	450.382	324.929	134.060	387.867	300.481	186.892	174.337	194.900	303.011	242.581	260.089	215.690	167.423	188.183	291.435	120.408	170.804	307.144	153.421	147.254	313.914	120.506	141.110	363.138	272.761	296.427	161.903
3645	18.22000	417.767	334.946	221.092	390.400	393.744	177.676	450.381	324.926	134.059	387.876	300.468	186.900	174.363	195.911	303.761	242.503	260.501	215.860	167.403	189.185	292.150	120.397	172.034	308.160	153.358	148.441	314.928	120.629	142.666	364.331	272.708	296.495	161.832
3646	18.22500	417.769	334.944	221.086	390.393	393.755	177.672	450.375	324.918	134.063	387.873	300.469	186.901	174.407	196.945	304.353	242.472	260.892	216.009	167.386	190.148	292.823	120.416	173.178	309.099	153.345	149.547	315.866	120.765	144.132	365.404	272.630	296.582	161.765
3647	18.23000	417.766	334.960	221.086	390.385	393.750	177.675	450.376	324.930	134.067	387.866	300.481	186.901	174.555	197.809	305.189	242.399	261.285	216.154	167.307	191.171	293.236	120.415	174.269	309.957	153.334	150.620	316.807	120.899	145.486	366.439	272.564	296.679	161.715
3648	18.23500	417.764	334.948	221.080	390.391	393.758	177.674	450.383	324.928	134.058	387.877	300.492	186.904	174.593	198.683	305.748	242.368	261.701	216.315	167.314	192.038	293.795	120.443	175.186	310.775	153.354	151.603	317.597	121.030	146.729	367.364	272.496	296.801	161.660
3649	18.24000	417.764	334.954	221.093	390.389	393.755	177.682	450.375	324.927	134.055	387.899	300.359	186.992	174.636	199.545	306.285	242.328	262.075	216.479	167.333	192.858	294.343	120.480	176.127	311.451	153.382	152.520	318.405	121.135	147.880	368.196	272.457	296.951	161.651
3650	18.24500	417.764	334.954	221.088	390.381	393.749	177.683	450.371	324.916	134.061	387.878	300.492	186.908	174.668	200.370	306.737	242.293	262.509	216.638	167.329	193.605	294.860	120.502	176.943	312.124	153.430	153.378	319.056	121.228	148.929	368.933	272.405	297.084	161.609
3651	18.25000	417.756	334.960	221.091	390.387	393.759	177.684	450.370	324.930	134.063	387.873	300.485	186.907	174.688	201.116	307.169	242.250	262.920	216.788	167.356	194.365	295.326	120.536	177.727	312.625	153.475	154.159	319.664	121.305	149.850	369.583	272.354	297.240	161.592
3652	18.25500	417.757	334.967	221.091	390.387	393.756	177.678	450.377	324.930	134.061	387.873	300.488	186.923	174.702	201.833	307.620	242.222	263.328	216.948	167.350	195.039	295.774	120.548	178.470	313.142	153.475	154.907	320.149	121.363	150.690	370.100	272.272	297.398	161.562
3653	18.26000	417.758	334.955	221.093	390.382	393.750	177.673	450.367	324.920	134.055	387.869	300.484	186.911	174.723	202.504	308.028	242.201	263.741	217.071	167.367	195.740	296.171	120.572	179.174	313.600	153.534	155.474	320.574	121.409	151.435	370.564	272.223	297.561	161.456
3654	18.26500	417.755	334.957	221.088	390.385	393.742	177.690	450.374	324.919	134.058	387.878	300.486	186.912	174.736	203.174	308.371	242.184	264.130	217.213	167.359	196.389	296.612	120.546	179.875	314.019	153.533	156.120	320.985	121.418	152.104	370.970	272.127	297.624	161.403
3655	18.27000	417.759	334.955	221.088	390.390	393.758	177.671	450.369	324.925	134.061	387.867	300.482	186.917	174.754	203.798	308.722	242.161	264.532	217.393	167.377	197.017	296.938	120.560	180.565	314.371	153.498	156.745	321.350	121.389	152.750	371.312	272.068	297.831	161.448
3656	18.27500	417.762	334.945	221.095	390.385	393.754	177.673	450.371	324.928	134.064	387.877	300.474	186.916	174.738	204.424	309.136	242.126	264.966	217.520	167.370	197.667	297.271	120.565	181.225	314.716	153.463	157.364	321.713	121.361	153.360	371.681	271.972	297.910	161.410
3657	18.28000	417.758	334.957	221.091	390.388	393.751	177.686	450.373	324.920	134.057	387.867	300.471	186.917	174.764	205.027	309.551	242.126	265.370	217.743	167.341	198.290	297.700	120.548	181.860	315.134	153.424	157.992	322.066	121.330	153.999	372.060	271.872	298.037	161.409
3658	18.28500	417.756	334.946	221.093	390.377	393.747	177.676	450.369	324.929	134.057	387.865	300.473	186.910	174.752	205.678	309.930	242.130	265.769	217.929	167.373	198.936	298.112	120.517	182.553	315.534	153.377	158.639	322.509	121.275	154.695	372.443	271.791	298.160	161.404
3659	18.29000	417.759	334.944	221.084	390.385	393.756	177.674	450.368	324.912	134.059	387.861	300.480	186.907	174.773	206.364	310.350	242.112	266.227	218.198	167.370	199.589	298.572	120.507	183.261	315.994	153.339	159.337	322.978	121.251	155.403	372.931	271.717	298.382	161.478
3660	18.29500	417.755	334.945	221.095	390.382	393.744	177.682	450.368	324.923	134.059	387.866	300.469	186.910	174.768	207.063	310.835	242.099	266.654	218.454	167.370	200.309	299.041	120.501	184.001	316.480	153.329	160.076	323.529	121.214	156.238	373.465	271.706	298.538	161.566
3661	18.30000	417.755	334.947	221.092	390.385	393.755	177.677	450.367	324.932	134.065	387.867	300.458	186.910	174.786	207.803	311.351	242.114	267.070	218.729	167.370	201.006	299.580	120.498	184.743	317.043	153.330	160.870	324.172	121.221	157.181	374.101	271.702	298.720	161.674
3662	18.30500	417.759	334.948	221.085	390.389	393.746	177.679	450.366	324.930	134.057	387.862	300.471	186.898	174.826	208.602	311.837	242.144	267.465	219.021	167.483	201.664	300.435	120.546	185.589	317.695	153.363	161.704	324.850	121.247	158.153	374.810	271.635	298.867	161.803
3663	18.31000	417.757	334.946	221.094	390.380	393.756	177.672	450.374	324.921	134.065	387.856	300.475	186.900	174.872	209.419	312.439	242.132	267.893	219.286	167.518	202.475	301.018	120.580	186.525	318.384	153.388	162.620	325.606	121.301	159.301	375.626	271.590	299.063	161.927
3664	18.31500	417.761	334.960	221.091	390.383	393.757	177.677	450.369	324.921	134.062	387.859	300.479	186.895	174.947	210.306	313.080	242.123	268.269	219.600	167.579	203.291	301.688	120.643	187.456	319.167	153.419	163.562	326.506	121.425	160.508	376.532	271.578	299.211	162.009
3665	18.32000	417.757	334.948	221.079	390.384	393.753	177.677	450.368	324.925	134.061	387.861	300.478	186.887	174.932	211.351	313.382	242.208	268.695	219.938	167.635	204.192	302.380	120.686	188.525	320.091	153.462	164.596	327.416	121.573	161.855	377.536	271.465	299.340	162.051
3666	18.32500	417.760	334.958	221.089	390.391	393.756	177.682	450.379	324.923	134.054	387.860	300.481	186.903	175.075	212.304	314.103	242.198	269.058	220.191	167.717	205.121	303.149	120.773	189.653	321.013	153.499	165.690	328.410	121.758	163.265	378.642	271.482	299.451	162.191
3667	18.33000	417.762	334.957	221.090	390.385	393.761	177.662	450.370	324.920	134.058	387.862	300.487	186.896	175.218	213.293	314.772	242.185	269.435	220.446	167.778	206.063	303.915	120.883	190.843	322.069	153.554	166.810	329.426	121.960	164.780	379.818	271.406	299.508	162.221
3668	18.33500	417.761	334.956	221.084	390.384	393.763	177.677	450.378	324.927	134.060	387.864	300.479	186.892	175.380	214.296	315.589	242.183	269.773	220.708	167.884	207.087	304.755	120.990	192.106	323.192	153.629	168.006	330.539	122.205	166.372	381.054	271.309	299.522	162.293
3669	18.34000	417.769	334.956	221.085	390.393	393.756	177.672	450.377	324.922	134.057	387.862	300.488	186.893	175.565	215.378	316.306	242.141	270.173	220.920	167.996	208.078	305.609	121.130	193.423	324.337	153.692	169.234	331.714	122.489	168.043	382.366	271.193	299.565	162.400
3670	18.34500	417.766	334.955	221.086	390.383	393.760	177.671	450.379	324.927	134.059	387.865	300.478	186.895	175.750	216.469	317.220	242.128	270.533	221.183	168.122	209.147	306.544	121.278	194.754	325.505	153.808	170.516	332.923	122.809	169.750	383.737	271.099	299.605	162.477
3671	18.35000	417.760	334.951	221.083	390.397	393.753	177.676	450.380	324.931	134.055	387.863	300.476	186.885	175.939	217.591	318.024	242.122	270.920	221.497	168.264	210.228	307.412	121.459	196.101	326.721	153.952	171.817	334.192	123.174	171.511	385.117	271.025	299.580	162.566
3672	18.35500	417.764	334.949	221.080	390.386	393.755	177.679	450.382	324.923	134.058	387.863	300.477	186.899	176.175	218.771	318.830	242.115	271.289	221.725	168.431	211.344	308.344	121.682	197.459	327.910	154.131	173.155	335.454	123.542	173.325	386.517	270.930	299.626	162.629
3673	18.36000	417.770	334.951	221.088	390.390	393.757	177.678	450.390	324.915	134.055	387.867	300.475	186.899	176.424	219.943	319.628	242.133	271.678	221.965	168.632	212.518	309.307	121.919	198.821	329.144	154.343	174.552	336.761	123.941	175.195	387.946	270.856	299.648	162.670
