NO_OF_FRAMES	12020
NO_OF_CAMERAS	14
NO_OF_MARKERS	11
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 11:49:28.214	91972.22731710
DATA_INCLUDED	3D
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter3_mid3_tip1	catheter3_mid3_tip2	catheter3_mid3_tip3	catheter3_mid3_tip4	catheter3_mid3_tip5	catheter3_mid3_tip6	catheter3_mid3_tip7
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter3_mid3_tip1 X	catheter3_mid3_tip1 Y	catheter3_mid3_tip1 Z	catheter3_mid3_tip2 X	catheter3_mid3_tip2 Y	catheter3_mid3_tip2 Z	catheter3_mid3_tip3 X	catheter3_mid3_tip3 Y	catheter3_mid3_tip3 Z	catheter3_mid3_tip4 X	catheter3_mid3_tip4 Y	catheter3_mid3_tip4 Z	catheter3_mid3_tip5 X	catheter3_mid3_tip5 Y	catheter3_mid3_tip5 Z	catheter3_mid3_tip6 X	catheter3_mid3_tip6 Y	catheter3_mid3_tip6 Z	catheter3_mid3_tip7 X	catheter3_mid3_tip7 Y	catheter3_mid3_tip7 Z	
6039	30.19000	419.382	334.626	220.968	391.121	394.038	177.668	451.492	325.313	134.105	388.842	298.987	187.683	219.754	44.865	117.688	284.066	150.690	79.787	211.918	46.047	105.044	166.236	21.454	108.846	199.895	-1.210	97.824	169.459	-36.727	135.171	310.928	210.894	53.939
6040	30.19500	419.381	334.653	220.962	391.134	394.366	177.437	451.432	325.164	134.112	388.834	298.990	187.712	217.073	45.222	121.333	282.648	149.959	82.242	209.206	46.448	108.693	163.302	22.371	112.506	196.742	-0.781	101.881	165.759	-35.567	139.420	310.193	209.472	55.762
6041	30.20000	419.359	334.698	220.950	391.128	394.362	177.454	451.408	325.186	134.115	388.803	298.973	187.718	214.309	45.982	125.315	281.151	149.238	84.937	206.896	46.925	112.481	160.617	23.391	116.580	193.681	-0.280	105.237	162.182	-34.367	143.914	309.384	208.066	57.651
6042	30.20500	419.342	334.714	220.944	391.078	393.888	177.767	451.456	325.309	134.107	388.781	298.977	187.730	211.735	46.454	129.308	279.691	148.679	87.660	204.442	47.349	116.448	157.870	24.331	120.646	190.594	0.293	109.704	158.863	-33.105	148.604	308.472	206.827	59.622
6043	30.21000	419.333	334.753	220.909	391.070	393.913	177.756	451.443	325.296	134.105	388.771	298.982	187.740	209.309	47.145	133.455	278.200	148.106	90.528	201.981	47.890	120.603	155.261	25.291	124.919	187.950	0.799	114.519	155.734	-31.848	153.585	307.633	205.546	61.668
6044	30.21500	419.325	334.772	220.917	391.052	393.933	177.751	451.441	325.310	134.114	388.752	298.977	187.752	206.855	47.829	137.845	276.649	147.678	93.529	199.661	48.450	124.928	152.720	26.290	129.418	185.458	1.389	119.514	152.715	-30.461	158.911	306.743	204.286	63.755
6045	30.22000	419.311	334.802	220.901	391.053	393.927	177.743	451.425	325.298	134.101	388.742	298.974	187.761	204.672	48.408	142.213	275.106	147.375	96.596	197.700	48.670	129.135	150.304	27.337	134.101	182.786	2.194	124.759	149.905	-28.965	164.497	305.679	203.247	65.933
6046	30.22500	419.298	334.830	220.888	391.033	393.946	177.746	451.428	325.301	134.102	388.717	298.980	187.767	202.474	49.457	146.964	273.553	147.187	99.775	195.553	49.404	133.809	147.986	28.518	139.014	180.374	3.070	130.218	147.234	-27.254	170.408	304.439	202.444	68.008
6047	30.23000	419.294	334.850	220.859	391.045	393.952	177.741	451.418	325.292	134.106	388.710	298.963	187.780	200.333	50.640	151.873	272.095	147.122	103.009	193.483	50.340	138.650	145.739	29.775	144.221	178.083	4.134	136.041	144.727	-25.320	176.673	303.212	201.751	70.292
6048	30.23500	419.282	334.883	220.849	391.093	394.401	177.454	451.285	325.074	134.096	388.705	298.956	187.787	198.306	52.021	156.936	270.531	147.230	106.342	191.459	51.487	143.742	143.676	31.221	149.671	175.927	5.250	142.094	142.400	-23.167	183.207	301.962	201.135	72.807
6049	30.24000	419.285	334.918	220.821	391.033	393.956	177.743	451.381	325.267	134.092	388.692	298.940	187.808	196.407	53.640	162.203	268.994	147.571	109.765	189.579	52.800	148.979	141.669	32.860	155.349	173.872	6.654	148.327	140.262	-20.799	190.020	300.626	200.748	75.267
6050	30.24500	419.276	334.930	220.809	391.062	394.418	177.440	451.283	325.083	134.104	388.682	298.908	187.821	194.652	55.400	167.538	267.455	148.020	113.215	187.742	54.339	154.342	139.827	34.707	161.244	171.920	8.266	154.830	138.262	-18.195	197.080	299.339	200.491	77.814
6051	30.25000	419.287	334.958	220.775	391.033	394.101	177.649	451.392	325.250	134.104	388.686	298.889	187.827	192.971	57.308	173.054	265.963	148.631	116.775	186.039	56.018	159.826	138.061	36.673	167.311	170.050	10.052	161.425	136.420	-15.259	204.477	297.966	200.451	80.535
6052	30.25500	419.290	334.974	220.745	391.037	394.095	177.642	451.388	325.252	134.105	388.673	298.860	187.835	191.420	59.423	178.589	264.481	149.483	120.327	184.429	57.823	165.532	136.386	38.901	173.580	168.245	12.004	168.525	134.738	-12.187	211.999	296.597	200.545	83.196
6053	30.26000	419.297	335.004	220.721	391.049	394.077	177.655	451.408	325.235	134.116	388.662	298.847	187.841	189.989	61.717	184.137	263.098	150.403	123.884	182.975	59.843	171.135	134.867	41.242	179.906	166.622	14.140	175.390	133.280	-8.833	219.508	295.154	200.945	85.988
6054	30.26500	419.302	335.022	220.688	391.072	394.061	177.639	451.420	325.229	134.093	388.668	298.795	187.856	188.761	64.225	189.837	261.699	151.538	127.491	181.699	62.088	176.963	133.611	43.817	186.351	165.155	16.549	182.285	131.992	-5.276	227.083	293.821	201.429	88.781
6055	30.27000	419.315	335.032	220.664	391.087	394.070	177.643	451.440	325.215	134.109	388.663	298.758	187.874	187.521	66.812	195.336	260.378	152.789	130.988	180.326	64.367	182.303	132.292	46.453	192.666	163.810	19.067	189.069	130.881	-1.539	234.603	292.499	202.110	91.579
6056	30.27500	419.378	335.094	220.538	391.137	394.380	177.427	451.356	325.013	134.106	388.656	298.724	187.886	186.421	69.597	200.694	259.093	154.161	134.481	179.268	66.881	187.829	131.060	49.174	198.804	162.647	21.800	196.077	129.899	2.345	242.080	291.188	202.878	94.382
6057	30.28000	419.394	335.089	220.547	391.103	394.064	177.629	451.457	325.182	134.109	388.654	298.688	187.915	185.390	72.470	205.981	257.843	155.678	137.973	178.183	69.490	193.244	129.991	52.090	204.977	161.541	24.597	202.611	129.098	6.342	249.295	289.872	203.895	97.182
6058	30.28500	419.370	335.081	220.612	391.122	394.051	177.645	451.483	325.181	134.095	388.640	298.643	187.933	184.463	75.339	211.212	256.614	157.336	141.393	177.162	72.163	198.510	129.039	55.127	210.989	160.520	27.529	208.968	128.395	10.304	256.304	288.546	204.985	99.868
6059	30.29000	419.382	335.097	220.611	391.123	394.070	177.634	451.631	325.035	133.604	388.635	298.609	187.969	183.615	78.362	216.248	255.397	159.075	144.729	176.248	74.914	203.660	128.243	58.348	216.919	159.543	30.507	215.092	127.754	14.294	263.065	287.323	206.161	102.601
6060	30.29500	419.401	335.099	220.605	391.171	394.426	177.403	451.571	324.853	133.537	388.611	298.573	187.969	182.798	81.281	221.185	254.252	160.915	148.061	175.339	77.725	208.647	127.418	61.409	222.600	158.714	33.559	220.965	127.237	18.156	269.433	286.054	207.418	105.271
6061	30.30000	419.405	335.077	220.628	391.174	394.414	177.420	451.616	324.840	133.491	388.616	298.583	187.968	181.993	84.299	225.924	253.091	162.830	151.391	174.469	80.590	213.555	126.568	64.493	228.084	157.792	36.561	226.627	126.751	21.867	275.463	284.993	208.335	108.130
6062	30.30500	419.410	335.116	220.617	391.134	394.092	177.624	451.746	324.932	133.516	388.614	298.605	187.950	181.333	87.386	230.369	251.992	164.813	154.755	173.708	83.347	218.181	125.848	67.602	233.245	156.974	39.602	231.964	126.318	25.491	281.141	283.832	209.807	110.814
6063	30.31000	419.428	335.056	220.665	391.135	394.093	177.621	451.776	324.936	133.524	388.621	298.615	187.947	180.549	90.360	234.810	250.943	166.913	158.019	172.836	86.192	222.698	124.967	70.580	238.304	156.168	42.612	237.044	125.787	28.980	286.574	282.760	211.307	113.572
6064	30.31500	419.437	335.024	220.717	391.152	394.116	177.604	451.783	324.901	133.495	388.631	298.664	187.915	179.632	93.202	239.178	249.887	169.081	161.339	171.907	89.221	227.079	124.205	73.582	243.008	155.378	45.574	241.858	125.251	32.434	291.665	281.676	212.942	116.248
6065	30.32000	419.431	334.867	220.847	391.173	394.482	177.383	451.716	324.768	133.513	388.640	298.682	187.908	178.948	96.225	243.076	248.849	171.296	164.563	171.094	91.933	231.164	123.421	76.531	247.370	154.624	48.550	246.409	124.626	35.824	296.401	280.624	214.674	118.934
6066	30.32500	419.429	334.891	220.838	391.186	394.378	177.451	451.724	324.717	133.502	388.641	298.717	187.882	178.126	99.208	247.027	247.895	173.586	167.620	170.311	94.824	235.068	122.660	79.482	251.456	153.861	51.506	250.731	123.896	39.130	300.801	279.548	216.418	121.470
6067	30.33000	419.429	334.888	220.847	391.188	394.413	177.438	451.709	324.711	133.496	388.664	298.756	187.866	177.307	102.229	250.749	246.947	175.957	170.645	169.522	97.735	238.825	121.834	82.352	255.304	153.120	54.501	254.777	123.165	42.418	304.858	278.466	218.314	123.851
6068	30.33500	419.417	334.907	220.852	391.117	393.939	177.741	451.804	324.820	133.496	388.674	298.799	187.850	176.500	105.275	254.318	246.060	178.425	173.545	168.755	100.662	242.360	121.075	85.335	258.850	152.418	57.501	258.608	122.351	45.736	308.656	277.441	220.221	126.172
6069	30.34000	419.412	334.906	220.853	391.124	394.227	177.551	451.801	324.820	133.495	388.685	298.849	187.799	175.660	108.319	257.679	245.210	180.934	176.385	167.970	103.587	245.818	120.298	88.219	262.127	151.698	60.551	262.287	121.347	49.065	312.299	276.406	222.247	128.493
6070	30.34500	419.394	334.909	220.858	391.134	394.265	177.526	451.802	324.802	133.478	388.704	298.935	187.747	174.891	111.465	260.946	244.369	183.500	179.273	167.274	106.611	249.060	119.526	91.236	265.311	150.991	63.564	265.841	120.354	52.360	315.760	275.275	224.290	130.407
6071	30.35000	419.401	334.905	220.853	391.108	394.293	177.520	451.778	324.761	133.455	388.748	299.030	187.698	173.936	114.557	264.227	243.590	186.111	181.912	166.417	109.615	252.295	118.750	94.317	268.402	150.287	66.692	269.238	119.402	55.627	319.033	274.404	226.434	132.655
6072	30.35500	419.379	334.922	220.854	391.119	394.362	177.468	451.763	324.742	133.439	388.791	299.147	187.619	173.095	117.730	267.440	242.837	188.805	184.689	165.643	112.652	255.522	117.966	97.299	271.391	149.693	69.716	272.542	118.442	58.930	322.264	273.564	228.576	134.992
6073	30.36000	419.382	334.890	220.843	391.109	394.394	177.466	451.747	324.709	133.400	389.102	299.745	187.205	172.326	120.870	270.701	242.135	191.497	187.465	164.903	115.764	258.640	117.187	100.344	274.293	148.970	72.884	275.910	117.449	62.295	325.421	272.802	230.738	137.304
6074	30.36500	419.369	334.889	220.848	391.101	394.420	177.423	451.747	324.704	133.400	389.092	299.734	187.215	171.527	124.158	273.841	241.463	194.197	190.215	164.197	118.804	261.741	116.616	103.463	277.149	148.255	76.152	279.242	116.538	65.762	328.680	272.116	232.958	139.663
6075	30.37000	419.363	334.873	220.856	391.177	394.930	177.104	451.606	324.494	133.328	389.073	299.721	187.218	170.775	127.466	276.970	240.828	196.909	192.913	163.497	122.032	264.868	115.884	106.732	280.147	147.563	79.474	282.604	115.605	69.374	331.975	271.492	235.144	141.958
6076	30.37500	419.365	334.900	220.854	391.110	394.363	177.453	451.590	324.461	133.328	389.060	299.703	187.250	170.027	130.865	280.103	240.253	199.645	195.536	162.822	125.319	267.982	115.069	110.102	283.340	146.888	82.893	286.085	114.759	73.170	335.370	270.908	237.363	144.224
6077	30.38000	419.355	334.876	220.867	391.039	393.907	177.762	451.704	324.628	133.337	389.039	299.685	187.263	169.358	134.354	283.155	239.701	202.388	198.068	162.220	128.672	271.069	114.601	113.565	286.290	146.250	86.425	289.550	113.996	77.172	338.870	270.344	239.681	146.621
6078	30.38500	419.344	334.866	220.857	391.115	394.636	177.297	451.894	325.466	133.237	389.008	299.671	187.290	168.770	137.899	286.163	239.201	205.057	200.468	161.649	132.119	274.171	113.878	117.149	289.591	145.601	89.998	293.177	113.308	81.345	342.445	269.889	241.903	148.623
6079	30.39000	419.345	334.863	220.863	391.111	394.704	177.248	451.942	325.529	133.193	388.998	299.664	187.311	168.251	141.537	289.163	238.849	207.738	202.813	161.164	135.610	277.232	113.414	120.865	292.771	145.035	93.717	296.788	112.662	85.770	346.106	269.426	244.071	150.565
6080	30.39500	419.344	334.866	220.870	391.210	395.312	176.872	451.931	325.611	133.173	388.973	299.646	187.361	167.814	145.234	292.153	238.435	210.365	204.971	160.687	139.196	280.295	112.896	124.717	296.095	144.521	97.567	300.456	112.210	90.336	349.873	268.969	246.226	152.470
6081	30.40000	419.343	334.849	220.856	391.123	394.851	177.155	451.957	325.597	133.254	388.515	299.112	187.561	167.431	148.957	295.074	238.053	212.874	207.117	160.273	142.761	283.311	112.323	128.411	299.382	144.035	101.492	304.115	111.839	95.016	353.726	268.573	248.309	154.181
6082	30.40500	419.340	334.880	220.867	391.132	394.918	177.120	451.958	325.585	133.287	388.400	298.978	187.631	167.115	152.709	297.950	237.687	215.384	209.105	159.910	146.404	286.291	112.010	132.391	302.707	143.638	105.467	307.769	111.635	99.841	357.544	268.191	250.393	155.872
6083	30.41000	419.324	334.863	220.885	391.147	395.013	177.062	451.997	325.566	133.396	388.348	298.920	187.652	166.880	156.458	300.749	237.402	217.966	211.112	159.620	150.042	289.206	111.727	136.470	306.041	143.272	109.453	311.395	111.446	104.859	361.370	267.850	252.404	157.456
6084	30.41500	419.318	334.858	220.897	391.127	394.369	177.455	452.037	325.559	133.512	388.272	298.842	187.719	166.726	160.249	303.458	237.111	220.450	212.916	159.371	153.664	292.101	111.557	140.554	309.286	142.961	113.489	315.006	111.391	109.797	365.188	267.520	254.351	158.943
6085	30.42000	419.319	334.869	220.908	391.111	394.380	177.448	452.008	325.519	133.650	388.229	298.777	187.775	166.585	164.020	306.071	236.803	222.877	214.610	159.157	157.307	294.824	111.363	144.593	312.558	142.717	117.521	318.448	111.413	114.735	368.895	267.307	256.276	160.328
6086	30.42500	419.294	334.835	220.954	391.063	393.943	177.744	451.917	325.460	133.747	388.195	298.692	187.877	166.474	167.733	308.573	236.588	225.230	216.290	158.977	160.900	297.516	111.220	148.622	315.732	142.503	121.517	321.835	111.494	119.608	372.492	267.109	258.082	161.712
6087	30.43000	419.292	334.813	220.985	391.064	393.903	177.752	451.675	325.445	133.759	388.202	298.604	187.969	166.364	171.410	311.032	236.383	227.566	217.866	158.803	164.434	300.104	111.097	152.280	318.844	142.339	125.452	325.084	111.593	124.389	375.917	266.939	259.788	162.988
6088	30.43500	419.265	334.781	221.022	391.132	394.413	177.440	451.597	325.291	133.790	388.240	298.552	188.058	166.314	174.976	313.342	236.184	229.861	219.413	158.675	167.899	302.528	110.986	156.173	321.708	142.176	129.318	328.096	111.693	129.054	379.145	266.844	261.465	164.195
6089	30.44000	419.232	334.738	221.068	391.454	394.602	177.290	451.621	325.250	133.844	388.259	298.494	188.144	166.239	178.493	315.450	236.012	232.020	220.867	158.522	171.280	304.834	110.898	159.911	324.374	142.032	133.059	330.989	111.769	133.576	382.159	266.689	263.094	165.351
6090	30.44500	419.188	334.704	221.135	391.544	394.713	177.244	451.593	325.157	133.893	388.271	298.422	188.217	166.186	181.819	317.565	235.858	234.160	222.195	158.392	174.559	307.000	110.832	163.366	326.810	141.916	136.795	333.575	111.795	137.954	384.960	266.575	264.583	166.349
6091	30.45000	419.139	334.688	221.210	391.680	395.396	176.921	451.485	324.987	133.910	388.269	298.321	188.272	166.077	185.122	319.517	235.734	236.210	223.433	158.240	177.792	309.046	110.682	166.893	329.098	141.581	140.445	336.061	111.732	142.145	387.518	266.489	266.033	167.278
6092	30.45500	419.078	334.637	221.318	391.646	394.769	177.269	451.532	325.015	133.959	388.239	298.216	188.259	166.031	188.151	321.563	235.660	238.200	224.709	158.038	180.957	310.702	110.509	170.322	331.175	141.418	143.715	338.369	111.574	146.156	389.830	266.413	267.376	168.161
6093	30.46000	419.021	334.640	221.401	391.668	394.783	177.299	451.512	324.946	134.003	388.224	298.147	188.221	165.780	191.231	322.999	235.593	240.111	225.842	157.875	183.801	312.702	110.299	173.597	333.043	141.144	146.982	340.425	111.347	149.957	391.935	266.391	268.624	169.042
6094	30.46500	418.979	334.570	221.448	391.749	395.298	177.087	451.400	324.792	134.007	388.223	298.133	188.075	165.664	193.995	324.747	235.503	241.952	226.994	157.632	186.747	313.999	110.034	176.718	334.754	140.852	150.072	342.278	110.999	153.603	393.827	266.410	269.845	169.902
6095	30.47000	419.032	334.435	221.628	391.712	395.168	177.187	451.383	324.416	133.809	388.360	298.421	187.671	165.426	196.769	326.176	235.458	243.721	227.970	157.373	189.449	315.515	109.734	179.665	336.226	140.462	153.022	344.043	110.545	157.065	395.513	266.424	270.926	170.663
6096	30.47500	419.367	334.618	221.064	391.597	394.544	177.536	451.635	324.652	133.963	388.498	298.858	187.309	165.132	199.393	327.501	235.412	245.383	229.034	157.077	192.049	316.866	109.373	182.454	337.565	140.055	155.853	345.653	110.027	160.334	396.966	266.434	271.897	171.385
6097	30.48000	419.369	334.613	221.058	391.584	394.478	177.603	451.733	324.764	134.062	388.678	299.228	187.099	164.792	201.972	328.696	235.383	246.998	229.959	156.767	194.547	318.135	108.982	185.133	338.694	139.609	158.568	347.053	109.393	163.404	398.248	266.482	272.760	171.970
6098	30.48500	419.362	334.605	221.055	391.626	394.895	177.414	450.410	324.182	133.191	388.838	299.407	187.086	164.449	204.494	329.808	235.376	248.591	230.790	156.461	197.032	319.213	108.571	187.756	339.617	139.158	161.282	348.258	108.673	166.347	399.321	266.587	273.583	172.559
6099	30.49000	419.348	334.602	221.059	391.557	394.376	177.701	450.684	324.402	133.390	388.943	299.444	187.194	164.110	206.950	330.816	235.266	250.105	231.599	156.179	199.414	320.307	108.167	190.274	340.401	138.640	163.913	349.384	107.926	169.201	400.183	266.662	274.337	173.050
6100	30.49500	419.364	334.604	221.074	391.519	394.300	177.778	451.254	324.151	133.482	388.989	299.437	187.273	163.750	209.443	331.763	235.477	251.706	232.347	155.906	201.830	321.180	107.787	192.765	341.072	138.247	166.456	350.373	107.155	171.988	400.982	266.734	275.038	173.497
6101	30.50000	419.345	334.593	221.067	391.558	394.642	177.636	451.269	324.299	133.364	388.974	299.412	187.292	163.432	211.915	332.616	235.451	253.195	233.013	155.658	204.243	322.035	107.418	195.152	341.671	137.905	168.958	351.277	106.404	174.766	401.665	266.867	275.727	173.865
6102	30.50500	419.346	334.617	221.062	391.498	394.230	177.847	451.501	324.545	133.740	388.971	299.412	187.290	163.156	214.434	333.414	235.543	254.770	233.612	155.476	206.676	322.865	107.100	197.659	342.186	137.575	171.521	352.217	105.657	177.612	402.284	267.023	276.416	174.147
6103	30.51000	419.321	334.590	221.052	391.480	394.202	177.875	451.284	324.806	133.993	388.961	299.416	187.291	162.926	216.990	334.189	235.668	256.311	234.180	155.320	209.135	323.649	106.839	200.164	342.701	137.245	174.171	353.131	104.992	180.542	402.924	267.158	277.080	174.415
6104	30.51500	419.320	334.609	221.043	391.460	394.211	177.883	451.280	324.804	134.008	388.954	299.419	187.288	162.725	219.577	334.999	235.953	257.875	234.745	155.191	211.646	324.454	106.656	203.096	343.086	137.001	176.930	354.088	104.411	183.650	403.660	267.321	277.778	174.656
6105	30.52000	419.265	334.733	220.973	392.062	394.082	177.541	451.271	324.811	134.004	388.948	299.420	187.289	162.618	222.078	335.832	235.990	259.331	235.241	155.096	214.184	325.283	106.506	205.842	343.726	136.784	179.741	355.177	103.971	186.923	404.503	267.558	278.450	174.953
6106	30.52500	419.242	334.728	220.983	392.089	394.085	177.501	451.258	324.800	134.008	388.937	299.422	187.285	162.562	224.610	336.746	236.287	260.821	235.784	155.027	216.765	326.153	106.398	208.597	344.528	136.607	182.734	356.396	103.639	190.475	405.540	267.843	279.120	175.295
6107	30.53000	419.235	334.722	220.994	391.757	394.343	177.442	451.188	324.680	134.002	388.925	299.435	187.287	162.453	227.657	337.380	236.464	262.222	236.295	155.032	219.418	326.909	106.265	211.540	345.544	136.498	185.757	357.743	103.425	194.222	406.739	268.236	279.774	175.797
6108	30.53500	419.228	334.743	220.993	391.635	393.929	177.706	451.243	324.810	134.017	388.916	299.444	187.286	162.460	230.407	338.204	236.519	263.474	236.821	154.998	222.072	327.868	106.259	214.611	346.597	136.390	188.945	359.202	103.341	198.252	408.106	268.577	280.410	176.181
6109	30.54000	419.223	334.738	220.995	391.155	393.646	177.563	451.412	324.296	133.845	388.909	299.441	187.294	162.542	233.149	339.016	236.808	264.731	237.298	155.011	224.667	328.855	106.269	217.718	347.809	136.267	192.299	360.801	103.399	202.489	409.589	268.924	281.138	176.661
6110	30.54500	419.222	334.758	220.991	391.083	393.394	177.811	451.487	324.002	133.587	388.908	299.433	187.287	162.676	235.918	339.827	236.980	265.862	237.758	155.093	227.319	329.802	106.366	220.917	349.098	136.233	195.625	362.429	103.653	206.739	411.224	269.239	281.704	176.967
6111	30.55000	419.227	334.777	220.986	391.068	393.361	177.846	451.331	323.861	133.480	388.895	299.458	187.308	162.914	238.670	340.607	237.051	266.896	238.009	155.218	229.951	330.786	106.515	224.242	350.310	136.201	199.089	364.005	103.913	211.245	412.733	269.491	282.204	177.229
6112	30.55500	419.206	334.757	220.991	391.041	393.318	177.873	451.179	324.114	133.595	388.895	299.441	187.301	163.245	241.380	341.334	237.368	267.938	238.315	155.419	232.554	331.667	106.788	227.521	351.509	136.270	202.434	365.511	104.310	215.735	414.153	269.727	282.802	177.430
6113	30.56000	418.658	334.037	221.148	391.040	393.304	177.884	451.178	324.360	133.732	388.896	299.457	187.310	163.636	243.983	341.970	237.566	268.867	238.552	155.589	235.155	332.265	107.034	230.906	352.697	136.454	205.638	366.935	104.784	220.132	415.491	269.922	283.229	177.497
6114	30.56500	418.484	333.667	221.372	391.014	393.397	177.803	451.167	324.433	133.868	388.891	299.454	187.301	164.068	246.544	342.578	237.665	269.755	238.600	155.874	237.661	332.969	107.411	234.227	353.669	136.602	208.864	368.224	105.360	224.353	416.722	270.107	283.652	177.550
6115	30.57000	418.480	333.582	221.468	391.037	393.316	177.899	451.264	324.640	133.920	388.889	299.450	187.306	164.542	248.901	343.101	238.063	270.744	238.741	156.209	239.983	333.701	107.797	237.328	354.660	136.809	211.839	369.335	105.970	228.272	417.812	270.329	284.189	177.303
6116	30.57500	418.519	333.658	221.429	391.034	393.304	177.895	451.270	324.654	133.930	388.831	298.900	187.358	165.053	251.177	343.552	238.297	271.606	238.879	156.569	242.239	334.338	108.232	240.324	355.533	137.032	214.638	370.334	106.623	231.875	418.758	270.551	284.620	177.302
6117	30.58000	418.643	333.776	221.426	391.352	393.426	177.612	451.272	324.655	133.925	388.827	298.849	187.373	165.534	253.264	343.954	238.580	272.565	238.979	156.916	244.360	334.881	108.656	243.083	356.329	137.429	217.022	371.250	107.295	235.106	419.627	270.812	285.115	177.317
6118	30.58500	418.752	333.979	221.321	391.519	393.618	177.356	451.218	324.557	133.944	388.839	298.942	187.346	165.987	255.219	344.330	238.862	273.459	239.032	157.299	246.396	335.208	109.170	245.752	356.799	137.677	219.262	371.927	107.956	237.909	420.326	271.049	285.582	177.266
6119	30.59000	418.905	334.309	221.115	391.427	393.522	177.474	451.226	324.546	133.939	388.862	299.079	187.357	166.564	256.866	344.697	239.113	274.380	239.063	157.634	248.090	335.670	109.622	248.071	357.254	137.873	221.319	372.511	108.543	240.340	420.885	271.278	286.010	177.241
6120	30.59500	419.095	334.565	221.033	391.297	393.396	177.638	451.132	324.579	133.976	388.886	299.240	187.332	166.994	258.382	344.956	239.273	275.244	239.051	158.009	249.704	335.894	110.001	250.055	357.717	138.104	223.043	372.916	109.057	242.392	421.306	271.610	286.509	177.213
6121	30.60000	419.194	334.646	221.035	391.616	393.546	177.967	451.239	324.537	133.932	388.918	299.317	187.296	167.386	259.667	345.186	239.701	276.105	239.168	158.316	251.044	336.235	110.388	251.726	358.001	138.221	224.715	373.058	109.481	244.072	421.621	271.852	286.938	177.184
6122	30.60500	419.202	334.643	221.021	391.580	393.441	178.023	451.448	324.624	133.780	388.968	299.389	187.258	167.726	260.813	345.339	239.978	276.936	239.244	158.607	252.248	336.370	110.658	253.034	358.272	138.445	225.944	373.249	109.849	245.382	421.817	272.087	287.346	177.141
6123	30.61000	419.213	334.633	221.022	391.610	393.512	177.992	451.539	324.655	133.710	389.016	299.453	187.202	168.036	261.823	345.464	240.242	277.699	239.293	158.905	253.309	336.394	110.899	254.157	358.464	138.668	226.921	373.319	110.103	246.292	421.916	272.322	287.823	177.092
6124	30.61500	419.220	334.630	221.009	391.594	393.435	178.022	451.630	324.648	133.630	389.062	299.544	187.148	168.294	262.722	345.553	240.525	278.443	239.318	159.184	254.157	336.505	111.113	254.959	358.533	138.920	227.667	373.273	110.291	246.962	421.929	272.521	288.242	177.013
6125	30.62000	419.219	334.633	221.025	391.617	393.503	177.987	451.482	324.546	133.741	389.119	299.656	187.115	168.513	263.431	345.608	240.796	279.234	239.308	159.446	254.864	336.567	111.346	255.498	358.428	139.168	228.253	373.174	110.415	247.300	421.841	272.712	288.610	176.950
6126	30.62500	419.233	334.618	221.012	391.632	393.499	177.999	451.376	324.578	133.852	389.136	299.746	187.094	168.705	264.071	345.649	241.056	279.975	239.347	159.683	255.518	336.533	111.586	255.784	358.260	139.432	228.678	373.055	110.473	247.445	421.669	272.897	288.941	176.891
6127	30.63000	419.229	334.620	221.018	391.633	393.494	178.009	451.356	324.590	133.894	389.146	299.765	187.085	168.864	264.601	345.682	241.299	280.661	239.448	159.910	256.048	336.525	111.738	256.022	358.162	139.704	228.979	372.885	110.514	247.412	421.496	273.060	289.380	176.868
6128	30.63500	419.237	334.633	221.005	391.612	393.434	178.018	451.392	324.667	133.862	389.137	299.756	187.095	168.997	265.166	345.737	241.556	281.389	239.465	160.167	256.560	336.461	111.909	256.120	357.992	140.028	229.217	372.699	110.545	247.280	421.262	273.232	289.773	176.818
6129	30.64000	419.238	334.612	221.024	391.620	393.436	178.018	451.384	324.682	133.856	389.149	299.751	187.106	169.177	265.607	345.785	241.809	282.103	239.531	160.406	257.002	336.486	112.087	256.231	357.823	140.342	229.439	372.525	110.586	247.109	421.027	273.374	290.160	176.730
6130	30.64500	419.227	334.638	221.007	391.637	393.513	177.994	451.355	324.599	133.890	389.144	299.772	187.108	169.391	266.138	345.818	242.072	282.767	239.586	160.676	257.490	336.429	112.295	256.309	357.684	140.793	229.558	372.390	110.664	247.000	420.844	273.503	290.542	176.669
6131	30.65000	419.237	334.642	221.011	391.626	393.513	177.998	451.353	324.597	133.889	389.143	299.779	187.097	169.608	266.651	345.864	242.341	283.492	239.519	160.970	258.014	336.402	112.580	256.480	357.519	141.203	229.856	372.241	110.827	247.023	420.700	273.623	290.997	176.570
6132	30.65500	419.228	334.618	221.011	391.605	393.446	178.020	451.286	324.677	133.773	389.142	299.772	187.095	169.886	267.247	345.916	242.569	284.155	239.531	161.292	258.600	336.460	112.885	256.764	357.460	141.627	230.229	372.243	111.067	247.223	420.624	273.702	291.454	176.473
