NO_OF_FRAMES	5630
NO_OF_CAMERAS	14
NO_OF_MARKERS	11
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 11:03:50.756	89234.76822660
DATA_INCLUDED	3D
EVENT	Extra markers on catheter, marker on tip, ideal phantom angle	1	0.00000
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter3_mid3_tip1	catheter3_mid3_tip2	catheter3_mid3_tip3	catheter3_mid3_tip4	catheter3_mid3_tip5	catheter3_mid3_tip6	catheter3_mid3_tip7
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter3_mid3_tip1 X	catheter3_mid3_tip1 Y	catheter3_mid3_tip1 Z	catheter3_mid3_tip2 X	catheter3_mid3_tip2 Y	catheter3_mid3_tip2 Z	catheter3_mid3_tip3 X	catheter3_mid3_tip3 Y	catheter3_mid3_tip3 Z	catheter3_mid3_tip4 X	catheter3_mid3_tip4 Y	catheter3_mid3_tip4 Z	catheter3_mid3_tip5 X	catheter3_mid3_tip5 Y	catheter3_mid3_tip5 Z	catheter3_mid3_tip6 X	catheter3_mid3_tip6 Y	catheter3_mid3_tip6 Z	catheter3_mid3_tip7 X	catheter3_mid3_tip7 Y	catheter3_mid3_tip7 Z	
3928	19.63500	419.728	339.121	220.827	390.448	397.129	177.613	451.914	329.991	133.454	390.436	303.866	186.876	257.837	379.760	316.783	279.500	349.982	192.742	259.363	394.632	312.760	266.146	428.090	350.934	228.677	409.184	348.591	241.611	410.538	406.918	294.328	341.352	123.868
3929	19.64000	419.731	339.115	220.828	390.452	397.140	177.615	451.916	329.986	133.456	390.435	303.876	186.879	257.865	379.827	316.862	279.704	349.603	193.109	259.333	394.680	312.806	266.052	428.201	350.967	228.616	409.201	348.677	241.577	410.645	406.975	294.564	340.862	124.158
3930	19.64500	419.722	339.109	220.827	390.454	397.126	177.620	451.917	329.980	133.456	390.433	303.864	186.885	257.862	379.882	316.941	279.703	349.651	193.181	259.299	394.742	312.883	265.969	428.313	350.998	228.570	409.238	348.756	241.548	410.760	407.042	294.548	340.884	124.243
3931	19.65000	419.726	339.107	220.823	390.456	397.132	177.610	451.908	329.991	133.447	390.438	303.873	186.880	257.873	379.951	317.006	279.728	349.642	193.262	259.263	394.811	312.939	265.903	428.399	351.033	228.543	409.324	348.828	241.553	410.881	407.115	294.550	340.848	124.339
3932	19.65500	419.730	339.109	220.828	390.459	397.128	177.630	451.919	329.986	133.457	390.435	303.866	186.878	257.904	380.031	317.097	279.751	349.669	193.372	259.264	394.881	313.015	265.863	428.510	351.062	228.619	409.456	348.864	241.592	410.918	407.285	294.554	340.873	124.435
3933	19.66000	419.730	339.105	220.823	390.459	397.118	177.625	451.923	329.986	133.456	390.437	303.869	186.877	257.936	380.095	317.144	279.564	350.058	193.164	259.266	394.950	313.101	265.857	428.600	351.099	228.543	409.430	348.953	241.568	411.130	407.227	294.328	341.280	124.322
3934	19.66500	419.727	339.110	220.833	390.459	397.124	177.617	451.910	329.971	133.453	390.436	303.865	186.877	257.944	380.161	317.201	279.772	349.675	193.527	259.292	395.015	313.166	265.876	428.703	351.121	228.562	409.489	349.011	241.635	411.249	407.262	294.548	340.768	124.597
3935	19.67000	419.726	339.102	220.836	390.449	397.126	177.618	451.914	329.981	133.458	390.444	303.859	186.886	257.961	380.233	317.270	279.551	350.098	193.301	259.317	395.071	313.205	265.906	428.784	351.163	228.677	409.672	349.036	241.730	411.278	407.423	294.245	341.284	124.450
3936	19.67500	419.721	339.109	220.829	390.467	397.182	177.580	451.856	329.918	133.444	390.434	303.862	186.884	258.003	380.303	317.327	279.755	349.750	193.625	259.353	395.123	313.261	265.962	428.882	351.199	228.638	409.645	349.115	241.768	411.503	407.369	294.476	340.775	124.712
3937	19.68000	419.733	339.115	220.832	390.458	397.120	177.630	451.918	329.987	133.467	390.444	303.857	186.886	258.041	380.349	317.389	279.754	349.751	193.686	259.410	395.191	313.322	266.041	428.960	351.208	228.687	409.709	349.165	241.857	411.616	407.412	294.445	340.732	124.773
3938	19.68500	419.728	339.106	220.828	390.459	397.113	177.623	451.924	329.981	133.458	390.441	303.862	186.880	258.076	380.406	317.442	279.762	349.768	193.733	259.449	395.248	313.389	266.116	429.025	351.244	228.773	409.810	349.201	241.952	411.721	407.449	294.427	340.715	124.828
3939	19.69000	419.726	339.110	220.828	390.456	397.129	177.623	451.920	329.981	133.454	390.443	303.864	186.882	258.110	380.459	317.501	279.751	349.773	193.755	259.505	395.290	313.421	266.214	429.072	351.289	228.853	409.895	349.258	242.076	411.811	407.497	294.370	340.699	124.867
3940	19.69500	419.732	339.106	220.824	390.457	397.110	177.606	451.919	329.977	133.458	390.440	303.873	186.882	258.135	380.484	317.540	279.750	349.790	193.808	259.533	395.319	313.455	266.303	429.142	351.296	228.932	409.941	349.333	242.173	411.891	407.542	294.321	340.680	124.907
3941	19.70000	419.735	339.094	220.831	390.465	397.131	177.620	451.922	329.979	133.452	390.437	303.865	186.884	258.176	380.529	317.605	279.767	349.814	193.863	259.583	395.380	313.525	266.398	429.164	351.341	229.002	410.029	349.387	242.273	411.961	407.603	294.315	340.686	124.965
3942	19.70500	419.734	339.100	220.828	390.455	397.116	177.617	451.913	329.984	133.442	390.442	303.874	186.881	258.215	380.554	317.671	279.539	350.217	193.642	259.640	395.402	313.596	266.485	429.190	351.394	229.145	410.147	349.408	242.358	412.015	407.651	294.040	341.143	124.815
3943	19.71000	419.730	339.096	220.832	390.463	397.122	177.618	451.912	329.980	133.443	390.432	303.860	186.875	258.250	380.585	317.744	279.748	349.844	193.946	259.682	395.415	313.641	266.591	429.194	351.481	229.217	410.215	349.501	242.434	412.042	407.729	294.270	340.690	125.071
3944	19.71500	419.735	339.114	220.828	390.457	397.186	177.586	451.860	329.919	133.434	390.433	303.859	186.878	258.254	380.613	317.815	279.731	349.852	194.064	259.729	395.449	313.714	266.662	429.198	351.544	229.285	410.250	349.589	242.499	412.053	407.801	294.239	340.684	125.145
3945	19.72000	419.725	339.112	220.824	390.455	397.111	177.626	451.918	329.982	133.447	390.437	303.868	186.889	258.269	380.620	317.870	279.507	350.247	193.883	259.774	395.454	313.789	266.737	429.190	351.651	229.329	410.285	349.671	242.553	412.060	407.886	293.971	341.161	125.017
3946	19.72500	419.732	339.111	220.821	390.456	397.128	177.624	451.921	329.987	133.457	390.444	303.876	186.886	258.287	380.627	317.945	279.729	349.894	194.224	259.787	395.456	313.860	266.808	429.157	351.745	229.365	410.320	349.751	242.577	412.054	407.957	294.244	340.729	125.285
3947	19.73000	419.732	339.115	220.826	390.449	397.117	177.617	451.921	329.981	133.458	390.437	303.852	186.880	258.285	380.631	318.051	279.496	350.291	194.039	259.813	395.468	313.938	266.869	429.129	351.852	229.398	410.319	349.832	242.608	412.009	408.096	293.962	341.234	125.162
3948	19.73500	419.737	339.104	220.825	390.457	397.123	177.622	451.924	329.987	133.464	390.437	303.865	186.873	258.293	380.618	318.124	279.720	349.932	194.358	259.820	395.443	314.008	266.915	429.093	351.929	229.420	410.335	349.884	242.657	411.952	408.187	294.219	340.813	125.409
3949	19.74000	419.735	339.106	220.818	390.461	397.113	177.634	451.920	329.988	133.452	390.431	303.869	186.887	258.303	380.602	318.180	279.466	350.304	194.201	259.831	395.444	314.077	266.932	429.045	352.042	229.519	410.425	349.925	242.714	411.799	408.385	293.915	341.325	125.275
3950	19.74500	419.728	339.115	220.821	390.460	397.137	177.623	451.914	329.992	133.455	390.440	303.877	186.884	258.300	380.592	318.234	279.700	349.959	194.470	259.857	395.421	314.137	266.959	428.988	352.122	229.430	410.278	350.025	242.658	411.840	408.323	294.220	340.897	125.507
3951	19.75000	419.731	339.108	220.826	390.459	397.126	177.606	451.912	329.988	133.447	390.439	303.879	186.882	258.314	380.554	318.298	279.692	349.963	194.496	259.853	395.400	314.188	266.952	428.958	352.206	229.440	410.263	350.088	242.659	411.766	408.388	294.213	340.935	125.545
3952	19.75500	419.725	339.118	220.826	390.449	397.125	177.615	451.913	329.991	133.451	390.431	303.879	186.879	258.299	380.550	318.337	279.440	350.335	194.298	259.868	395.382	314.270	266.934	428.910	352.252	229.534	410.321	350.090	242.647	411.701	408.431	293.948	341.393	125.389
3953	19.76000	419.726	339.134	220.814	390.464	397.143	177.607	451.920	329.990	133.444	390.433	303.878	186.885	258.298	380.503	318.378	279.600	349.974	194.636	259.857	395.341	314.315	266.911	428.889	352.328	229.355	410.101	350.251	242.616	411.635	408.473	294.123	340.984	125.621
3954	19.76500	419.725	339.125	220.823	390.454	397.132	177.619	451.912	329.991	133.444	390.430	303.891	186.877	258.305	380.475	318.417	279.646	349.975	194.631	259.838	395.325	314.359	266.897	428.843	352.370	229.349	410.045	350.302	242.622	411.575	408.523	294.156	341.023	125.643
3955	19.77000	419.725	339.126	220.829	390.447	397.149	177.618	451.917	329.997	133.454	390.429	303.881	186.888	258.310	380.452	318.466	279.609	349.959	194.703	259.830	395.310	314.402	266.867	428.822	352.415	229.339	409.994	350.354	242.603	411.522	408.581	294.120	341.017	125.686
3956	19.77500	419.726	339.137	220.827	390.447	397.135	177.616	451.917	329.990	133.450	390.434	303.886	186.882	258.332	380.422	318.541	279.607	349.992	194.727	259.831	395.270	314.443	266.842	428.811	352.472	229.326	409.963	350.413	242.605	411.456	408.625	294.116	341.074	125.713
3957	19.78000	419.722	339.122	220.822	390.458	397.138	177.605	451.911	329.995	133.448	390.436	303.885	186.880	258.336	380.399	318.570	279.610	349.986	194.764	259.818	395.254	314.514	266.828	428.799	352.526	229.312	409.872	350.491	242.610	411.411	408.681	294.098	341.094	125.750
3958	19.78500	419.724	339.132	220.822	390.459	397.135	177.609	451.910	330.003	133.447	390.438	303.873	186.879	258.354	380.386	318.626	279.616	349.996	194.782	259.817	395.241	314.559	266.779	428.793	352.597	229.317	409.851	350.533	242.615	411.378	408.735	294.100	341.131	125.785
3959	19.79000	419.732	339.130	220.823	390.456	397.142	177.623	451.921	329.991	133.449	390.433	303.875	186.879	258.367	380.386	318.688	279.599	349.993	194.862	259.819	395.224	314.616	266.756	428.792	352.656	229.406	409.922	350.578	242.640	411.340	408.833	294.077	341.131	125.845
3960	19.79500	419.723	339.129	220.823	390.457	397.139	177.610	451.916	329.996	133.449	390.434	303.880	186.879	258.368	380.391	318.739	279.585	350.011	194.932	259.818	395.233	314.677	266.748	428.799	352.711	229.300	409.763	350.674	242.657	411.336	408.903	294.028	341.167	125.890
3961	19.80000	419.728	339.130	220.819	390.463	397.131	177.615	451.924	329.993	133.455	390.437	303.883	186.885	258.380	380.390	318.785	279.603	349.988	194.992	259.807	395.253	314.729	266.727	428.825	352.779	229.326	409.818	350.734	242.664	411.339	408.971	294.042	341.149	125.960
3962	19.80500	419.735	339.125	220.821	390.462	397.144	177.607	451.919	329.987	133.453	390.439	303.882	186.883	258.419	380.410	318.852	279.617	350.003	195.043	259.816	395.242	314.788	266.717	428.853	352.827	229.316	409.781	350.817	242.694	411.362	409.017	294.034	341.162	126.013
3963	19.81000	419.739	339.118	220.825	390.461	397.140	177.608	451.922	329.988	133.444	390.444	303.882	186.878	258.439	380.416	318.874	279.624	349.987	195.106	259.821	395.271	314.837	266.703	428.894	352.849	229.324	409.756	350.895	242.716	411.391	409.069	294.016	341.140	126.065
3964	19.81500	419.738	339.115	220.820	390.472	397.131	177.603	451.928	329.989	133.447	390.447	303.875	186.883	258.477	380.427	318.936	279.632	349.959	195.155	259.825	395.293	314.869	266.692	428.932	352.857	229.327	409.774	350.964	242.764	411.428	409.099	293.992	341.095	126.116
3965	19.82000	419.737	339.123	220.815	390.477	397.136	177.602	451.930	329.985	133.443	390.447	303.884	186.883	258.512	380.475	318.967	279.648	349.978	195.196	259.825	395.318	314.885	266.681	428.986	352.871	229.340	409.786	350.972	242.792	411.491	409.136	293.995	341.099	126.148
3966	19.82500	419.749	339.110	220.827	390.471	397.127	177.613	451.928	329.979	133.437	390.448	303.866	186.885	258.540	380.479	318.997	279.653	349.978	195.202	259.844	395.324	314.917	266.677	429.063	352.850	229.360	409.800	350.999	242.833	411.563	409.152	293.970	341.066	126.171
3967	19.83000	419.739	339.108	220.820	390.482	397.121	177.619	451.927	329.980	133.445	390.447	303.874	186.879	258.553	380.517	319.015	279.674	349.971	195.250	259.842	395.375	314.973	266.667	429.119	352.859	229.369	409.842	351.053	242.880	411.645	409.162	293.961	341.035	126.221
3968	19.83500	419.744	339.109	220.820	390.479	397.118	177.604	451.928	329.986	133.446	390.458	303.866	186.889	258.548	380.560	319.060	279.662	349.997	195.270	259.842	395.387	314.993	266.681	429.174	352.863	229.469	410.025	351.063	242.952	411.652	409.303	293.912	341.063	126.253
3969	19.84000	419.750	339.096	220.823	390.471	397.114	177.617	451.934	329.974	133.434	390.455	303.862	186.877	258.527	380.586	319.107	279.680	349.973	195.347	259.836	395.430	315.030	266.709	429.205	352.880	229.395	409.990	351.113	242.920	411.847	409.215	293.948	340.948	126.329
3970	19.84500	419.751	339.094	220.822	390.477	397.126	177.608	451.933	329.971	133.438	390.459	303.860	186.881	258.512	380.637	319.168	279.648	350.017	195.397	259.839	395.458	315.080	266.763	429.232	352.920	229.394	410.072	351.141	242.910	411.919	409.249	293.932	340.963	126.380
3971	19.85000	419.757	339.104	220.820	390.484	397.118	177.619	451.940	329.974	133.434	390.460	303.865	186.876	258.460	380.656	319.202	279.643	350.003	195.433	259.824	395.479	315.112	266.818	429.242	352.963	229.399	410.183	351.175	242.867	411.992	409.288	293.953	340.917	126.445
3972	19.85500	419.756	339.093	220.819	390.491	397.110	177.601	451.943	329.968	133.433	390.463	303.845	186.878	258.377	380.686	319.255	279.640	349.998	195.513	259.840	395.519	315.211	266.898	429.228	353.033	229.402	410.297	351.182	242.799	412.059	409.315	294.017	340.872	126.539
3973	19.86000	419.765	339.094	220.824	390.480	397.110	177.604	451.947	329.972	133.435	390.469	303.845	186.874	258.308	380.712	319.319	279.592	350.019	195.576	259.819	395.541	315.255	266.966	429.190	353.162	229.405	410.391	351.179	242.705	412.101	409.378	294.043	340.881	126.614
3974	19.86500	419.763	339.093	220.821	390.494	397.110	177.617	451.948	329.965	133.432	390.480	303.845	186.875	258.212	380.731	319.364	279.582	350.030	195.638	259.810	395.549	315.304	267.041	429.142	353.231	229.448	410.575	351.143	242.613	412.116	409.427	294.119	340.863	126.685
3975	19.87000	419.766	339.097	220.808	390.480	397.108	177.608	451.950	329.966	133.429	390.478	303.837	186.869	258.118	380.732	319.411	279.560	350.026	195.675	259.797	395.566	315.372	267.097	429.084	353.344	229.432	410.705	351.166	242.534	412.113	409.485	294.159	340.863	126.760
3976	19.87500	419.776	339.086	220.813	390.495	397.105	177.613	451.958	329.967	133.420	390.478	303.839	186.873	258.022	380.726	319.491	279.518	350.038	195.716	259.770	395.552	315.412	267.135	429.006	353.440	229.411	410.835	351.161	242.409	412.114	409.530	294.204	340.858	126.831
3977	19.88000	419.774	339.093	220.803	390.487	397.106	177.606	451.944	329.969	133.426	390.478	303.844	186.865	257.942	380.721	319.524	279.488	350.012	195.810	259.731	395.555	315.464	267.156	428.941	353.520	229.393	410.929	351.154	242.295	412.088	409.586	294.251	340.819	126.909
3978	19.88500	419.775	339.091	220.808	390.491	397.099	177.619	451.949	329.979	133.419	390.481	303.851	186.865	257.844	380.724	319.591	279.459	350.030	195.875	259.687	395.533	315.508	267.141	428.880	353.612	229.341	410.946	351.225	242.175	412.051	409.610	294.276	340.845	126.975
3979	19.89000	419.770	339.086	220.807	390.494	397.099	177.603	451.947	329.969	133.415	390.478	303.836	186.861	257.783	380.711	319.646	279.458	350.018	195.924	259.642	395.522	315.579	267.115	428.823	353.690	229.272	410.937	351.270	242.056	412.013	409.666	294.327	340.849	127.047
3980	19.89500	419.776	339.084	220.803	390.491	397.100	177.600	451.947	329.965	133.428	390.475	303.829	186.872	257.719	380.694	319.695	279.454	350.017	195.997	259.604	395.506	315.635	267.030	428.812	353.760	229.202	410.938	351.331	241.943	411.975	409.717	294.365	340.860	127.119
3981	19.90000	419.774	339.085	220.805	390.500	397.104	177.611	451.950	329.967	133.418	390.479	303.832	186.869	257.682	380.664	319.744	279.462	350.018	196.061	259.548	395.466	315.690	266.948	428.789	353.838	229.071	410.806	351.407	241.850	411.917	409.759	294.390	340.888	127.176
3982	19.90500	419.779	339.078	220.802	390.490	397.103	177.609	451.949	329.968	133.421	390.478	303.827	186.865	257.663	380.633	319.786	279.476	350.025	196.102	259.485	395.446	315.740	266.842	428.788	353.878	229.050	410.777	351.409	241.748	411.846	409.816	294.439	340.920	127.219
3983	19.91000	419.776	339.083	220.807	390.496	397.110	177.590	451.944	329.964	133.413	390.479	303.838	186.865	257.646	380.585	319.825	279.474	350.022	196.181	259.419	395.427	315.809	266.728	428.746	353.938	229.003	410.767	351.497	241.718	411.685	409.994	294.417	340.989	127.276
3984	19.91500	419.768	339.071	220.807	390.494	397.091	177.601	451.947	329.960	133.415	390.482	303.832	186.858	257.636	380.564	319.867	279.489	350.050	196.193	259.380	395.395	315.866	266.619	428.730	353.998	228.926	410.631	351.548	241.644	411.610	410.045	294.440	341.070	127.302
3985	19.92000	419.764	339.083	220.800	390.492	397.100	177.608	451.944	329.952	133.419	390.473	303.827	186.872	257.637	380.535	319.900	279.496	350.068	196.217	259.317	395.348	315.885	266.484	428.724	354.045	228.759	410.392	351.625	241.551	411.614	410.005	294.447	341.100	127.322
3986	19.92500	419.768	339.080	220.808	390.491	397.106	177.599	451.944	329.962	133.422	390.465	303.825	186.862	257.625	380.477	319.937	279.485	350.075	196.255	259.281	395.313	315.920	266.349	428.728	354.076	228.684	410.280	351.677	241.509	411.519	410.048	294.423	341.143	127.341
3987	19.93000	419.769	339.084	220.813	390.489	397.112	177.610	451.937	329.963	133.424	390.473	303.837	186.864	257.641	380.445	319.987	279.527	350.069	196.272	259.252	395.282	315.958	266.242	428.705	354.114	228.625	410.148	351.727	241.483	411.428	410.105	294.452	341.188	127.367
3988	19.93500	419.768	339.086	220.800	390.484	397.100	177.594	451.947	329.963	133.425	390.476	303.838	186.866	257.676	380.401	320.034	279.525	350.069	196.295	259.213	395.242	316.029	266.151	428.691	354.163	228.571	410.009	351.765	241.469	411.334	410.146	294.435	341.231	127.387
3989	19.94000	419.771	339.082	220.802	390.488	397.116	177.586	451.949	329.969	133.415	390.470	303.834	186.871	257.695	380.360	320.060	279.533	350.078	196.325	259.217	395.214	316.072	266.060	428.675	354.201	228.624	409.951	351.813	241.534	411.145	410.324	294.387	341.331	127.393
3990	19.94500	419.773	339.088	220.793	390.491	397.104	177.604	451.947	329.969	133.413	390.478	303.839	186.861	257.730	380.315	320.103	279.543	350.095	196.370	259.222	395.161	316.103	266.001	428.653	354.243	228.521	409.723	351.915	241.506	411.166	410.245	294.394	341.332	127.415
3991	19.95000	419.778	339.090	220.803	390.494	397.108	177.587	451.953	329.971	133.419	390.480	303.839	186.867	257.748	380.288	320.151	279.594	350.089	196.388	259.222	395.139	316.157	265.973	428.622	354.282	228.519	409.639	351.988	241.549	411.106	410.305	294.410	341.361	127.446
3992	19.95500	419.786	339.087	220.797	390.506	397.158	177.553	451.903	329.910	133.398	390.481	303.851	186.856	257.771	380.262	320.183	279.608	350.118	196.422	259.228	395.121	316.203	265.964	428.613	354.332	228.521	409.566	352.074	241.593	411.035	410.354	294.392	341.427	127.463
3993	19.96000	419.781	339.099	220.789	390.499	397.115	177.610	451.949	329.963	133.414	390.480	303.843	186.862	257.823	380.240	320.242	279.624	350.163	196.446	259.242	395.097	316.258	265.965	428.584	354.415	228.543	409.524	352.159	241.644	410.974	410.424	294.385	341.513	127.490
3994	19.96500	419.778	339.089	220.796	390.490	397.108	177.608	451.956	329.976	133.416	390.481	303.853	186.852	257.854	380.238	320.305	279.631	350.178	196.482	259.268	395.103	316.295	266.000	428.571	354.488	228.663	409.605	352.205	241.748	410.818	410.595	294.354	341.604	127.516
3995	19.97000	419.775	339.101	220.792	390.498	397.122	177.607	451.951	329.963	133.405	390.481	303.855	186.856	257.896	380.213	320.348	279.652	350.212	196.520	259.291	395.090	316.346	266.035	428.549	354.545	228.713	409.626	352.260	241.796	410.777	410.658	294.368	341.654	127.547
3996	19.97500	419.775	339.105	220.797	390.506	397.117	177.583	451.948	329.974	133.407	390.484	303.846	186.856	257.911	380.233	320.379	279.670	350.254	196.558	259.329	395.103	316.396	266.076	428.554	354.588	228.668	409.502	352.370	241.802	410.859	410.582	294.383	341.674	127.576
3997	19.98000	419.773	339.104	220.795	390.489	397.119	177.597	451.950	329.973	133.408	390.476	303.858	186.860	257.934	380.247	320.425	279.678	350.272	196.586	259.366	395.108	316.432	266.129	428.543	354.632	228.783	409.629	352.378	241.895	410.769	410.745	294.367	341.735	127.603
3998	19.98500	419.773	339.101	220.792	390.489	397.120	177.593	451.948	329.968	133.413	390.479	303.864	186.851	257.980	380.253	320.471	279.699	350.274	196.651	259.401	395.122	316.458	266.178	428.553	354.665	228.768	409.545	352.431	241.905	410.870	410.666	294.403	341.685	127.645
3999	19.99000	419.767	339.108	220.796	390.491	397.124	177.595	451.949	329.984	133.433	390.470	303.867	186.866	257.995	380.281	320.480	279.704	350.310	196.639	259.423	395.146	316.501	266.219	428.577	354.679	228.797	409.578	352.483	241.964	410.911	410.704	294.375	341.726	127.655
4000	19.99500	419.765	339.107	220.802	390.487	397.124	177.589	451.949	329.981	133.424	390.474	303.856	186.867	258.028	380.312	320.520	279.726	350.313	196.695	259.458	395.172	316.526	266.251	428.629	354.690	228.820	409.606	352.519	242.030	410.956	410.766	294.371	341.712	127.698
4001	20.00000	419.762	339.106	220.809	390.494	397.191	177.555	451.893	329.919	133.413	390.466	303.853	186.865	258.056	380.335	320.572	279.721	350.320	196.737	259.477	395.208	316.565	266.271	428.677	354.702	228.868	409.646	352.558	242.085	411.044	410.793	294.341	341.683	127.741
4002	20.00500	419.758	339.101	220.809	390.491	397.121	177.606	451.943	329.977	133.429	390.467	303.867	186.866	258.077	380.391	320.606	279.738	350.305	196.791	259.500	395.232	316.586	266.280	428.747	354.714	228.890	409.679	352.597	242.143	411.140	410.820	294.330	341.633	127.791
4003	20.01000	419.756	339.098	220.807	390.493	397.112	177.614	451.948	329.981	133.429	390.465	303.851	186.870	258.117	380.429	320.631	279.731	350.331	196.827	259.510	395.288	316.636	266.272	428.822	354.725	228.909	409.717	352.630	242.192	411.230	410.849	294.296	341.638	127.825
4004	20.01500	419.753	339.099	220.809	390.488	397.110	177.606	451.939	329.970	133.433	390.468	303.858	186.870	258.141	380.457	320.654	279.752	350.330	196.866	259.522	395.333	316.636	266.278	428.885	354.716	228.920	409.762	352.674	242.223	411.333	410.883	294.295	341.601	127.867
4005	20.02000	419.759	339.089	220.802	390.484	397.099	177.612	451.942	329.970	133.424	390.476	303.846	186.866	258.153	380.509	320.686	279.750	350.327	196.902	259.555	395.370	316.674	266.272	428.950	354.707	228.926	409.805	352.676	242.257	411.433	410.894	294.282	341.559	127.905
4006	20.02500	419.756	339.096	220.804	390.497	397.110	177.597	451.947	329.971	133.424	390.467	303.845	186.858	258.155	380.548	320.717	279.771	350.317	196.942	259.527	395.418	316.684	266.251	429.045	354.704	228.917	409.812	352.724	242.270	411.515	410.896	294.275	341.526	127.947
4007	20.03000	419.766	339.095	220.805	390.494	397.116	177.603	451.949	329.971	133.415	390.478	303.850	186.863	258.189	380.594	320.752	279.776	350.295	196.973	259.544	395.453	316.690	266.236	429.099	354.698	228.915	409.856	352.732	242.287	411.582	410.900	294.276	341.479	127.981
4008	20.03500	419.776	339.090	220.802	390.496	397.113	177.599	451.958	329.968	133.409	390.479	303.855	186.847	258.199	380.622	320.779	279.777	350.315	196.971	259.548	395.483	316.707	266.195	429.164	354.685	228.908	409.883	352.736	242.280	411.654	410.913	294.270	341.482	128.000
4009	20.04000	419.781	339.098	220.791	390.505	397.106	177.594	451.958	329.981	133.414	390.478	303.859	186.856	258.238	380.663	320.790	279.792	350.304	197.013	259.549	395.539	316.723	266.164	429.239	354.698	228.899	409.907	352.751	242.257	411.739	410.894	294.300	341.448	128.040
4010	20.04500	419.785	339.100	220.796	390.511	397.110	177.604	451.959	329.972	133.411	390.488	303.857	186.860	258.265	380.721	320.843	279.776	350.337	197.046	259.533	395.563	316.759	266.102	429.332	354.712	228.949	410.023	352.758	242.266	411.787	410.952	294.275	341.471	128.080
4011	20.05000	419.787	339.112	220.796	390.506	397.122	177.585	451.953	329.981	133.403	390.487	303.860	186.859	258.311	380.758	320.880	279.802	350.337	197.102	259.525	395.607	316.785	266.019	429.417	354.715	228.856	409.907	352.820	242.249	411.852	410.971	294.279	341.466	128.126
4012	20.05500	419.787	339.115	220.786	390.516	397.123	177.589	451.955	329.991	133.409	390.494	303.861	186.859	258.366	380.820	320.945	279.819	350.314	197.145	259.526	395.666	316.825	265.911	429.535	354.749	228.826	409.906	352.863	242.254	411.910	411.024	294.276	341.451	128.190
4013	20.06000	419.799	339.115	220.787	390.521	397.127	177.581	451.966	329.996	133.392	390.486	303.871	186.850	258.443	380.881	321.005	279.815	350.380	197.215	259.516	395.710	316.867	265.783	429.666	354.736	228.813	409.847	352.910	242.296	411.966	411.079	294.221	341.512	128.221
4014	20.06500	419.804	339.123	220.783	390.525	397.134	177.590	451.962	329.984	133.399	390.500	303.876	186.849	258.512	380.932	321.051	279.865	350.372	197.293	259.517	395.756	316.911	265.663	429.776	354.752	228.776	409.747	353.009	242.349	412.017	411.128	294.210	341.511	128.281
4015	20.07000	419.796	339.133	220.776	390.521	397.132	177.563	451.963	329.990	133.398	390.492	303.879	186.847	258.613	380.991	321.103	279.920	350.401	197.354	259.514	395.818	316.932	265.512	429.918	354.722	228.836	409.750	353.090	242.466	411.976	411.296	294.164	341.593	128.314
4016	20.07500	419.804	339.138	220.777	390.518	397.153	177.569	451.973	329.988	133.395	390.496	303.888	186.839	258.718	381.034	321.151	279.973	350.423	197.391	259.521	395.864	316.975	265.348	430.074	354.693	228.773	409.549	353.237	242.545	412.132	411.238	294.116	341.582	128.349
4017	20.08000	419.814	339.145	220.775	390.526	397.152	177.561	451.967	330.000	133.392	390.507	303.889	186.846	258.860	381.106	321.214	280.020	350.464	197.414	259.525	395.900	317.003	265.180	430.220	354.650	228.756	409.372	353.335	242.670	412.191	411.279	294.043	341.638	128.358
4018	20.08500	419.804	339.136	220.763	390.517	397.156	177.574	451.970	330.009	133.386	390.503	303.883	186.843	259.002	381.150	321.243	280.078	350.485	197.458	259.556	395.938	317.030	264.952	430.406	354.613	228.786	409.271	353.418	242.848	412.275	411.315	293.966	341.652	128.376
4019	20.09000	419.812	339.148	220.765	390.529	397.145	177.563	451.970	329.994	133.389	390.513	303.883	186.836	259.150	381.197	321.267	280.119	350.521	197.459	259.581	395.981	317.039	264.828	430.556	354.558	228.818	409.153	353.510	243.017	412.334	411.352	293.874	341.697	128.364
4020	20.09500	419.809	339.139	220.761	390.524	397.149	177.559	451.976	329.999	133.395	390.509	303.895	186.839	259.282	381.255	321.282	280.179	350.552	197.462	259.621	396.030	317.048	264.737	430.695	354.492	228.958	409.189	353.558	243.235	412.323	411.481	293.799	341.761	128.353
4021	20.10000	419.812	339.141	220.778	390.526	397.139	177.570	451.967	330.001	133.392	390.506	303.897	186.841	259.417	381.290	321.327	280.208	350.566	197.469	259.661	396.052	317.048	264.678	430.801	354.453	228.956	408.991	353.656	243.385	412.476	411.386	293.720	341.724	128.348
