NO_OF_FRAMES	5500
NO_OF_CAMERAS	14
NO_OF_MARKERS	11
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 10:57:21.232	88845.24398590
DATA_INCLUDED	3D
EVENT	Extra markers on catheter, no marker on tip, ideal phantom angle	1	0.00000
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter3_mid3_tip1	catheter3_mid3_tip2	catheter3_mid3_tip3	catheter3_mid3_tip4	catheter3_mid3_tip5	catheter3_mid3_tip6	catheter3_mid3_tip7
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Virtual
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter3_mid3_tip1 X	catheter3_mid3_tip1 Y	catheter3_mid3_tip1 Z	catheter3_mid3_tip2 X	catheter3_mid3_tip2 Y	catheter3_mid3_tip2 Z	catheter3_mid3_tip3 X	catheter3_mid3_tip3 Y	catheter3_mid3_tip3 Z	catheter3_mid3_tip4 X	catheter3_mid3_tip4 Y	catheter3_mid3_tip4 Z	catheter3_mid3_tip5 X	catheter3_mid3_tip5 Y	catheter3_mid3_tip5 Z	catheter3_mid3_tip6 X	catheter3_mid3_tip6 Y	catheter3_mid3_tip6 Z	catheter3_mid3_tip7 X	catheter3_mid3_tip7 Y	catheter3_mid3_tip7 Z	
2189	10.94000	420.196	337.954	220.711	390.950	396.187	177.711	452.154	329.026	133.233	390.704	302.880	186.774	265.603	403.006	329.087	283.889	360.494	207.781	259.800	415.586	322.034	255.707	455.921	352.241	231.267	423.296	361.248	249.788	442.764	414.370	291.882	343.836	138.868
2190	10.94500	420.193	337.962	220.705	390.966	396.198	177.724	452.156	329.029	133.238	390.704	302.873	186.774	265.615	403.007	329.088	283.909	360.492	207.794	259.825	415.605	322.010	255.742	455.959	352.242	231.307	423.544	361.104	249.795	442.793	414.354	291.960	343.820	138.877
2191	10.95000	420.191	337.958	220.709	390.966	396.196	177.712	452.155	329.032	133.235	390.700	302.873	186.774	265.622	403.020	329.093	283.825	360.668	207.688	259.844	415.605	321.993	255.760	455.966	352.225	231.280	423.403	361.189	249.734	442.845	414.349	291.869	344.008	138.790
2192	10.95500	420.195	337.976	220.699	390.959	396.197	177.717	452.161	329.040	133.241	390.697	302.879	186.768	265.617	403.012	329.086	283.851	360.638	207.694	259.870	415.597	321.970	255.767	455.960	352.213	231.275	423.413	361.176	249.723	442.856	414.344	291.912	343.968	138.801
2193	10.96000	420.196	337.970	220.711	390.969	396.207	177.699	452.155	329.034	133.240	390.701	302.879	186.774	265.621	402.996	329.093	283.880	360.625	207.709	259.864	415.579	321.966	255.773	455.961	352.216	231.271	423.380	361.174	249.699	442.844	414.331	291.959	343.949	138.812
2194	10.96500	420.203	337.968	220.701	390.964	396.199	177.713	452.149	329.040	133.230	390.700	302.879	186.779	265.632	402.978	329.099	283.890	360.616	207.708	259.833	415.574	321.996	255.747	455.928	352.211	231.263	423.355	361.188	249.690	442.831	414.329	291.963	343.938	138.819
2195	10.97000	420.209	337.979	220.706	390.966	396.201	177.707	452.158	329.043	133.234	390.712	302.890	186.776	265.635	402.957	329.098	283.926	360.586	207.705	259.884	415.549	321.964	255.729	455.910	352.210	231.251	423.320	361.179	249.653	442.798	414.324	292.035	343.917	138.820
2196	10.97500	420.204	337.980	220.705	390.975	396.206	177.705	452.156	329.046	133.233	390.713	302.897	186.774	265.623	402.940	329.088	283.940	360.572	207.709	259.854	415.525	321.977	255.706	455.873	352.215	231.239	423.286	361.168	249.625	442.759	414.337	292.056	343.914	138.819
2197	10.98000	420.207	337.991	220.707	390.975	396.214	177.705	452.153	329.042	133.231	390.708	302.905	186.773	265.611	402.898	329.096	283.955	360.567	207.709	259.824	415.466	321.990	255.673	455.837	352.213	231.226	423.217	361.165	249.590	442.696	414.341	292.082	343.915	138.813
2198	10.98500	420.210	338.003	220.704	390.970	396.216	177.700	452.157	329.057	133.228	390.713	302.908	186.782	265.628	402.864	329.098	283.965	360.555	207.678	259.834	415.416	321.981	255.701	455.991	352.395	231.207	423.135	361.174	249.560	442.617	414.337	292.115	343.983	138.811
2199	10.99000	420.215	338.001	220.695	390.986	396.220	177.701	452.157	329.058	133.228	390.715	302.911	186.773	265.632	402.813	329.089	283.989	360.546	207.691	259.815	415.379	321.997	255.668	455.931	352.410	231.198	423.051	361.182	249.530	442.541	414.350	292.151	343.991	138.806
2200	10.99500	420.212	337.998	220.691	390.979	396.216	177.697	452.163	329.059	133.223	390.720	302.908	186.775	265.609	402.744	329.080	283.997	360.538	207.677	259.811	415.335	321.966	255.577	455.665	352.268	231.178	422.943	361.201	249.503	442.444	414.365	292.153	343.965	138.756
2201	11.00000	420.214	337.995	220.692	390.980	396.230	177.681	452.164	329.066	133.222	390.727	302.909	186.774	265.593	402.703	329.073	284.003	360.517	207.671	259.797	415.260	322.016	255.540	455.554	352.279	231.157	422.887	361.197	249.475	442.330	414.397	292.171	343.976	138.745
2202	11.00500	420.224	338.012	220.694	390.988	396.226	177.703	452.165	329.054	133.223	390.718	302.914	186.771	265.581	402.652	329.078	284.024	360.515	207.648	259.767	415.221	322.041	255.509	455.507	352.313	231.143	422.769	361.203	249.434	442.223	414.395	292.204	344.018	138.723
2203	11.01000	420.225	337.995	220.690	390.985	396.234	177.687	452.172	329.057	133.233	390.733	302.909	186.776	265.568	402.540	329.029	284.042	360.517	207.623	259.744	415.133	322.022	255.473	455.400	352.329	231.120	422.669	361.209	249.406	442.106	414.418	292.225	344.049	138.678
2204	11.01500	420.222	337.989	220.702	390.989	396.206	177.699	452.173	329.051	133.225	390.721	302.906	186.782	265.569	402.468	329.015	284.039	360.505	207.602	259.730	415.090	322.024	255.442	455.331	352.339	231.097	422.576	361.197	249.373	441.999	414.430	292.236	344.071	138.646
2205	11.02000	420.217	337.979	220.691	390.979	396.211	177.696	452.161	329.050	133.223	390.723	302.891	186.776	265.559	402.453	329.056	284.050	360.493	207.589	259.715	415.021	322.025	255.410	455.258	352.359	231.078	422.486	361.190	249.345	441.882	414.434	292.263	344.095	138.629
2206	11.02500	420.216	337.978	220.701	390.983	396.205	177.698	452.168	329.043	133.224	390.716	302.898	186.769	265.549	402.314	328.970	284.048	360.500	207.546	259.700	414.944	321.967	255.393	455.165	352.381	231.056	422.369	361.186	249.315	441.769	414.426	292.265	344.132	138.555
2207	11.03000	420.208	337.979	220.702	390.969	396.205	177.706	452.168	329.038	133.233	390.717	302.889	186.772	265.542	402.256	328.974	284.045	360.479	207.526	259.693	414.898	322.008	255.360	455.080	352.377	231.049	422.289	361.179	249.296	441.653	414.432	292.269	344.143	138.532
2208	11.03500	420.196	337.974	220.703	390.969	396.206	177.716	452.157	329.036	133.233	390.710	302.890	186.775	265.511	402.242	329.015	284.039	360.478	207.482	259.680	414.846	321.990	255.329	455.020	352.397	231.018	422.192	361.170	249.278	441.530	414.429	292.266	344.194	138.493
2209	11.04000	420.198	337.960	220.704	390.968	396.196	177.712	452.154	329.034	133.237	390.704	302.876	186.776	265.515	402.132	328.912	284.041	360.454	207.456	259.653	414.759	321.974	255.291	454.948	352.411	231.009	422.105	361.173	249.257	441.428	414.436	292.262	344.195	138.445
2210	11.04500	420.195	337.964	220.712	390.968	396.184	177.715	452.158	329.030	133.238	390.694	302.873	186.775	265.507	402.075	328.932	284.029	360.450	207.455	259.653	414.718	321.961	255.281	454.880	352.408	231.027	422.252	361.046	249.242	441.349	414.430	292.304	344.197	138.424
2211	11.05000	420.193	337.952	220.701	390.969	396.180	177.714	452.155	329.027	133.230	390.704	302.870	186.773	265.505	401.997	328.874	284.037	360.443	207.414	259.645	414.668	321.960	255.264	454.824	352.413	230.983	421.973	361.165	249.220	441.250	414.423	292.275	344.226	138.378
2212	11.05500	420.194	337.945	220.708	390.958	396.175	177.711	452.149	329.030	133.237	390.698	302.877	186.776	265.492	401.948	328.858	284.014	360.422	207.373	259.612	414.605	321.928	255.247	454.771	352.412	230.973	421.939	361.155	249.217	441.171	414.421	292.240	344.228	138.338
2213	11.06000	420.197	337.942	220.711	390.962	396.176	177.725	452.156	329.033	133.242	390.696	302.859	186.779	265.484	401.930	328.864	284.003	360.393	207.361	259.607	414.555	321.908	255.240	454.730	352.415	230.967	421.873	361.149	249.220	441.116	414.415	292.221	344.209	138.321
2214	11.06500	420.185	337.941	220.710	390.956	396.174	177.717	452.146	329.038	133.250	390.699	302.867	186.779	265.489	401.875	328.832	284.024	360.375	207.342	259.598	414.515	321.920	255.243	454.669	352.404	230.966	421.832	361.151	249.278	441.040	414.415	292.212	344.206	138.293
2215	11.07000	420.192	337.952	220.705	390.949	396.184	177.705	452.146	329.021	133.245	390.695	302.863	186.770	265.473	401.843	328.808	284.003	360.391	207.312	259.623	414.472	321.907	255.242	454.632	352.394	230.963	421.826	361.147	249.283	440.996	414.395	292.191	344.229	138.255
2216	11.07500	420.184	337.957	220.707	390.953	396.178	177.712	452.146	329.031	133.247	390.689	302.876	186.774	265.464	401.793	328.813	283.991	360.357	207.301	259.583	414.440	321.877	255.249	454.588	352.380	230.970	421.789	361.127	249.285	440.962	414.394	292.169	344.191	138.240
2217	11.08000	420.180	337.957	220.713	390.949	396.200	177.708	452.151	329.034	133.240	390.695	302.879	186.778	265.471	401.746	328.798	283.990	360.338	207.262	259.604	414.406	321.866	255.251	454.562	352.372	230.973	421.760	361.120	249.292	440.936	414.371	292.167	344.176	138.216
2218	11.08500	420.181	337.965	220.709	390.956	396.190	177.720	452.146	329.037	133.239	390.689	302.888	186.770	265.461	401.724	328.778	283.980	360.298	207.253	259.621	414.369	321.852	255.261	454.528	352.366	230.973	421.728	361.099	249.298	440.894	414.370	292.158	344.143	138.201
2219	11.09000	420.186	337.977	220.708	390.951	396.201	177.703	452.147	329.031	133.239	390.698	302.889	186.779	265.448	401.680	328.778	283.980	360.293	207.227	259.609	414.339	321.859	255.273	454.498	352.356	230.965	421.708	361.100	249.297	440.879	414.362	292.154	344.136	138.189
2220	11.09500	420.181	337.977	220.704	390.948	396.219	177.701	452.142	329.049	133.238	390.695	302.900	186.766	265.462	401.639	328.764	283.977	360.271	207.235	259.622	414.303	321.851	255.297	454.443	352.356	230.981	421.663	361.090	249.296	440.832	414.368	292.162	344.116	138.178
2221	11.10000	420.182	337.991	220.699	390.957	396.208	177.714	452.136	329.052	133.239	390.688	302.885	186.767	265.453	401.585	328.765	283.982	360.229	207.198	259.618	414.273	321.836	255.302	454.406	352.352	230.972	421.649	361.078	249.298	440.786	414.351	292.165	344.086	138.162
2222	11.10500	420.190	337.993	220.694	390.958	396.213	177.688	452.140	329.047	133.241	390.692	302.897	186.780	265.435	401.571	328.772	283.965	360.202	207.202	259.621	414.236	321.839	255.323	454.378	352.359	230.974	421.569	361.071	249.308	440.747	414.362	292.142	344.065	138.155
2223	11.11000	420.182	337.995	220.707	390.957	396.209	177.707	452.138	329.041	133.241	390.690	302.902	186.773	265.435	401.516	328.774	283.959	360.201	207.188	259.620	414.183	321.830	255.317	454.331	352.367	230.973	421.562	361.078	249.306	440.694	414.364	292.138	344.069	138.140
2224	11.11500	420.191	337.989	220.694	390.961	396.215	177.689	452.147	329.056	133.235	390.695	302.899	186.781	265.427	401.476	328.783	283.961	360.168	207.188	259.628	414.159	321.829	255.314	454.274	352.361	230.976	421.493	361.084	249.302	440.635	414.374	292.141	344.047	138.134
2225	11.12000	420.193	337.987	220.696	390.960	396.226	177.698	452.149	329.046	133.224	390.695	302.900	186.773	265.424	401.436	328.765	283.958	360.131	207.168	259.617	414.102	321.823	255.315	454.226	352.356	230.966	421.431	361.072	249.303	440.584	414.359	292.133	344.015	138.115
2226	11.12500	420.195	337.993	220.691	390.960	396.216	177.693	452.146	329.046	133.232	390.698	302.902	186.776	265.405	401.378	328.750	283.963	360.112	207.143	259.601	414.045	321.804	255.293	454.167	352.353	230.967	421.384	361.068	249.295	440.511	414.361	292.132	344.012	138.087
2227	11.13000	420.189	337.994	220.700	390.960	396.224	177.700	452.147	329.047	133.225	390.704	302.902	186.770	265.416	401.311	328.750	283.957	360.079	207.107	259.581	413.978	321.790	255.296	454.092	352.355	230.960	421.331	361.067	249.282	440.433	414.357	292.128	343.995	138.062
2228	11.13500	420.184	337.991	220.691	390.958	396.207	177.698	452.143	329.055	133.247	390.691	302.905	186.775	265.388	401.275	328.731	283.945	360.065	207.094	259.585	413.923	321.794	255.273	454.027	352.357	230.937	421.270	361.054	249.276	440.351	414.359	292.118	344.002	138.035
2229	11.14000	420.175	337.986	220.701	390.952	396.219	177.706	452.142	329.052	133.236	390.690	302.900	186.776	265.385	401.231	328.726	283.947	360.023	207.070	259.553	413.870	321.782	255.241	453.967	352.357	230.917	421.174	361.050	249.253	440.250	414.343	292.119	343.987	138.009
2230	11.14500	420.176	337.981	220.698	390.946	396.218	177.701	452.134	329.051	133.233	390.681	302.897	186.773	265.361	401.170	328.715	283.927	359.984	207.052	259.516	413.804	321.778	255.206	453.889	352.357	230.890	421.078	361.046	249.211	440.156	414.354	292.103	343.970	137.987
2231	11.15000	420.171	337.981	220.700	390.941	396.211	177.697	452.132	329.044	133.238	390.687	302.902	186.761	265.329	401.099	328.703	283.959	359.961	207.012	259.473	413.746	321.774	255.164	453.814	352.373	230.855	421.012	361.023	249.170	440.036	414.361	292.147	343.993	137.957
2232	11.15500	420.183	337.972	220.704	390.934	396.203	177.708	452.137	329.039	133.248	390.687	302.896	186.770	265.329	401.052	328.683	283.947	359.956	206.994	259.464	413.678	321.767	255.109	453.731	352.371	230.817	420.926	361.009	249.124	439.902	414.386	292.155	344.029	137.918
2233	11.16000	420.177	337.966	220.711	390.946	396.209	177.703	452.136	329.039	133.245	390.682	302.898	186.766	265.420	401.042	328.859	283.924	359.942	206.927	259.256	413.416	321.877	255.053	453.657	352.378	230.770	420.787	361.020	249.064	439.792	414.386	292.122	344.007	137.931
2234	11.16500	420.170	337.966	220.709	390.934	396.199	177.711	452.135	329.038	133.240	390.674	302.889	186.773	265.254	400.910	328.632	283.910	359.916	206.910	259.381	413.539	321.738	254.993	453.560	352.379	230.724	420.742	360.998	249.004	439.690	414.387	292.132	344.056	137.838
2235	11.17000	420.162	337.961	220.708	390.929	396.187	177.714	452.133	329.038	133.247	390.675	302.886	186.774	265.223	400.848	328.616	283.922	359.908	206.876	259.345	413.489	321.708	254.919	453.492	352.374	230.669	420.612	361.014	248.936	439.585	414.377	292.154	344.082	137.801
2236	11.17500	420.161	337.954	220.710	390.929	396.186	177.727	452.125	329.029	133.261	390.674	302.875	186.776	265.200	400.782	328.579	283.901	359.906	206.836	259.315	413.442	321.684	254.833	453.423	352.370	230.617	420.482	360.985	248.875	439.474	414.365	292.146	344.117	137.745
2237	11.18000	420.150	337.952	220.725	390.925	396.186	177.716	452.122	329.029	133.262	390.670	302.864	186.774	265.305	400.784	328.766	283.895	359.914	206.790	259.114	413.153	321.772	254.755	453.341	352.362	230.568	420.402	360.944	248.793	439.376	414.342	292.164	344.093	137.760
2238	11.18500	420.144	337.948	220.725	390.921	396.180	177.731	452.124	329.023	133.259	390.660	302.867	186.783	265.129	400.652	328.533	283.894	359.893	206.764	259.235	413.314	321.639	254.684	453.267	352.363	230.516	420.303	360.913	248.714	439.281	414.339	292.192	344.157	137.663
2239	11.19000	420.153	337.946	220.728	390.926	396.186	177.727	452.126	329.022	133.253	390.658	302.861	186.781	265.207	400.676	328.717	283.908	359.864	206.738	259.035	413.073	321.785	254.637	453.188	352.360	230.503	420.433	360.793	248.648	439.182	414.343	292.256	344.111	137.711
2240	11.19500	420.195	337.898	220.748	390.917	396.174	177.729	452.126	329.020	133.266	390.667	302.862	186.781	265.168	400.615	328.666	283.908	359.869	206.724	258.992	413.015	321.762	254.550	453.144	352.351	230.421	420.132	360.872	248.531	439.123	414.334	292.257	344.128	137.680
2241	11.20000	420.155	337.932	220.713	390.920	396.163	177.723	452.125	329.007	133.268	390.663	302.866	186.782	265.119	400.582	328.664	283.903	359.849	206.706	258.949	412.977	321.752	254.480	453.078	352.368	230.366	420.095	360.863	248.455	439.066	414.325	292.272	344.129	137.672
2242	11.20500	420.149	337.925	220.720	390.926	396.174	177.720	452.118	329.021	133.267	390.668	302.845	186.768	265.123	400.545	328.666	283.885	359.841	206.699	258.919	412.935	321.726	254.427	453.047	352.357	230.321	419.998	360.862	248.392	439.009	414.320	292.273	344.128	137.654
2243	11.21000	420.153	337.919	220.712	390.928	396.147	177.732	452.131	329.013	133.259	390.669	302.839	186.776	265.088	400.499	328.633	283.888	359.839	206.674	258.881	412.926	321.741	254.366	453.000	352.345	230.279	419.958	360.842	248.332	438.960	414.316	292.290	344.146	137.633
2244	11.21500	420.157	337.908	220.716	390.919	396.155	177.731	452.126	329.005	133.263	390.667	302.847	186.782	265.042	400.471	328.586	283.890	359.839	206.676	258.862	412.896	321.735	254.326	452.983	352.321	230.243	419.917	360.824	248.296	438.922	414.283	292.302	344.143	137.611
2245	11.22000	420.152	337.910	220.722	390.929	396.147	177.733	452.129	329.010	133.262	390.667	302.828	186.780	264.999	400.445	328.594	283.882	359.815	206.648	258.823	412.871	321.720	254.284	452.961	352.319	230.220	419.916	360.811	248.243	438.912	414.268	292.302	344.121	137.608
2246	11.22500	420.158	337.906	220.724	390.930	396.149	177.737	452.126	329.004	133.262	390.676	302.839	186.772	265.003	400.421	328.578	283.876	359.805	206.636	258.817	412.847	321.700	254.256	452.941	352.289	230.188	419.891	360.791	248.205	438.899	414.249	292.314	344.103	137.594
2247	11.23000	420.152	337.904	220.715	390.922	396.140	177.734	452.125	329.006	133.255	390.672	302.831	186.786	264.874	400.355	328.394	283.878	359.804	206.631	258.965	413.012	321.540	254.227	452.940	352.274	230.165	419.851	360.763	248.178	438.908	414.233	292.335	344.138	137.522
2248	11.23500	420.162	337.904	220.716	390.930	396.146	177.720	452.124	328.991	133.262	390.667	302.835	186.770	264.983	400.386	328.559	283.877	359.795	206.621	258.791	412.849	321.690	254.207	452.921	352.260	230.162	419.844	360.749	248.154	438.915	414.189	292.334	344.072	137.579
2249	11.24000	420.151	337.903	220.717	390.924	396.150	177.731	452.122	329.008	133.247	390.672	302.828	186.766	264.970	400.425	328.550	283.874	359.781	206.604	258.778	412.822	321.654	254.222	452.918	352.235	230.143	419.863	360.740	248.141	438.922	414.163	292.333	344.054	137.568
2250	11.24500	420.155	337.897	220.716	390.920	396.141	177.732	452.133	328.996	133.254	390.668	302.825	186.769	264.842	400.347	328.347	283.873	359.779	206.601	258.939	412.996	321.496	254.226	452.931	352.217	230.147	419.892	360.719	248.140	438.931	414.127	292.345	344.084	137.493
2251	11.25000	420.153	337.888	220.715	390.924	396.147	177.731	452.128	328.991	133.257	390.671	302.822	186.775	264.843	400.358	328.351	283.865	359.768	206.596	258.958	413.019	321.481	254.227	452.924	352.189	230.145	419.889	360.689	248.148	438.940	414.124	292.341	344.069	137.486
2252	11.25500	420.149	337.891	220.718	390.928	396.131	177.737	452.124	328.988	133.241	390.670	302.818	186.771	264.826	400.348	328.325	283.870	359.756	206.579	258.968	413.011	321.470	254.263	452.930	352.185	230.149	419.906	360.659	248.150	438.958	414.103	292.353	344.052	137.476
2253	11.26000	420.156	337.886	220.714	390.922	396.138	177.734	452.126	328.990	133.247	390.668	302.820	186.781	264.843	400.333	328.291	283.881	359.740	206.566	258.969	413.003	321.461	254.303	452.922	352.165	230.165	419.921	360.649	248.167	438.964	414.086	292.361	344.028	137.464
2254	11.26500	420.154	337.890	220.708	390.920	396.145	177.722	452.126	328.997	133.246	390.667	302.811	186.770	264.843	400.315	328.278	283.877	359.730	206.555	258.991	413.029	321.414	254.323	452.930	352.155	230.186	419.944	360.624	248.197	438.963	414.073	292.351	344.020	137.444
2255	11.27000	420.143	337.894	220.717	390.912	396.128	177.732	452.123	328.988	133.248	390.662	302.812	186.767	264.860	400.302	328.260	283.873	359.714	206.537	258.992	413.002	321.430	254.360	452.933	352.145	230.196	419.945	360.633	248.230	438.965	414.060	292.329	343.997	137.437
2256	11.27500	420.147	337.884	220.715	390.920	396.137	177.733	452.120	328.996	133.260	390.664	302.813	186.763	264.863	400.305	328.247	283.861	359.702	206.537	259.014	412.993	321.390	254.385	452.939	352.135	230.225	419.948	360.626	248.270	438.968	414.054	292.301	343.977	137.423
2257	11.28000	420.145	337.882	220.712	390.904	396.133	177.728	452.116	328.996	133.251	390.668	302.804	186.763	264.891	400.303	328.253	283.874	359.687	206.535	259.015	412.987	321.395	254.409	452.920	352.137	230.255	419.937	360.624	248.316	438.976	414.043	292.296	343.953	137.423
2258	11.28500	420.145	337.880	220.718	390.914	396.123	177.736	452.115	328.984	133.256	390.654	302.802	186.771	265.039	400.379	328.452	283.872	359.690	206.537	258.877	412.814	321.539	254.429	452.928	352.121	230.280	419.958	360.623	248.349	438.986	414.050	292.280	343.901	137.489
2259	11.29000	420.136	337.865	220.719	390.911	396.138	177.732	452.121	328.987	133.258	390.661	302.803	186.775	264.926	400.290	328.249	283.868	359.668	206.521	259.050	412.981	321.405	254.461	452.941	352.110	230.310	419.934	360.632	248.398	438.976	414.047	292.256	343.925	137.413
2260	11.29500	420.136	337.877	220.720	390.908	396.121	177.743	452.112	328.986	133.258	390.654	302.805	186.771	265.030	400.337	328.391	283.873	359.679	206.523	258.893	412.786	321.516	254.456	452.937	352.120	230.338	419.919	360.651	248.436	438.982	414.053	292.221	343.883	137.461
2261	11.30000	420.133	337.859	220.719	390.910	396.120	177.736	452.116	328.980	133.254	390.651	302.805	186.768	265.088	400.371	328.460	283.889	359.663	206.533	258.901	412.780	321.523	254.480	452.926	352.110	230.360	419.918	360.644	248.476	438.963	414.038	292.237	343.863	137.473
2262	11.30500	420.137	337.857	220.724	390.910	396.108	177.737	452.116	328.977	133.255	390.660	302.799	186.766	265.069	400.327	328.418	283.880	359.636	206.529	258.917	412.768	321.520	254.486	452.923	352.116	230.371	419.914	360.653	248.543	438.940	414.047	292.189	343.839	137.461
2263	11.31000	420.144	337.853	220.726	390.912	396.110	177.736	452.113	328.972	133.253	390.655	302.796	186.773	265.081	400.318	328.426	283.889	359.639	206.525	258.904	412.761	321.521	254.494	452.891	352.111	230.382	419.877	360.673	248.562	438.918	414.044	292.182	343.846	137.452
2264	11.31500	420.138	337.854	220.728	390.907	396.097	177.746	452.119	328.972	133.260	390.657	302.792	186.776	264.965	400.282	328.239	283.883	359.627	206.511	259.073	412.925	321.380	254.502	452.880	352.105	230.378	419.853	360.656	248.570	438.901	414.036	292.184	343.891	137.376
2265	11.32000	420.137	337.845	220.734	390.912	396.114	177.742	452.118	328.964	133.261	390.652	302.783	186.774	265.081	400.279	328.366	283.876	359.613	206.487	258.893	412.743	321.485	254.499	452.856	352.090	230.378	419.844	360.636	248.569	438.866	414.021	292.163	343.837	137.404
2266	11.32500	420.130	337.853	220.727	390.907	396.111	177.740	452.117	328.968	133.264	390.652	302.787	186.776	265.083	400.299	328.365	283.872	359.593	206.453	258.886	412.724	321.451	254.492	452.833	352.067	230.345	419.834	360.602	248.553	438.809	413.997	292.172	343.842	137.374
2267	11.33000	420.128	337.854	220.723	390.905	396.113	177.751	452.115	328.984	133.269	390.658	302.793	186.779	265.034	400.235	328.274	283.852	359.610	206.425	258.896	412.695	321.433	254.473	452.802	352.059	230.325	419.830	360.570	248.510	438.781	413.973	292.170	343.865	137.328
2268	11.33500	420.132	337.858	220.732	390.905	396.108	177.754	452.109	328.975	133.269	390.650	302.793	186.776	265.008	400.202	328.250	283.854	359.600	206.387	258.874	412.685	321.406	254.465	452.761	352.030	230.333	420.001	360.435	248.475	438.741	413.939	292.220	343.865	137.294
2269	11.34000	420.166	337.832	220.769	390.908	396.125	177.751	452.110	328.985	133.271	390.640	302.808	186.781	264.970	400.205	328.244	283.840	359.611	206.378	258.825	412.643	321.348	254.427	452.755	352.015	230.264	419.785	360.502	248.368	438.721	413.923	292.212	343.879	137.274
2270	11.34500	420.121	337.888	220.726	390.904	396.128	177.741	452.108	328.991	133.267	390.644	302.804	186.772	264.945	400.188	328.224	283.854	359.601	206.343	258.789	412.639	321.355	254.366	452.748	352.001	230.213	419.770	360.463	248.308	438.689	413.895	292.248	343.888	137.258
2271	11.35000	420.125	337.893	220.731	390.901	396.134	177.751	452.107	328.991	133.266	390.644	302.818	186.772	264.929	400.191	328.176	283.840	359.611	206.334	258.751	412.615	321.304	254.317	452.731	351.977	230.169	419.740	360.440	248.227	438.658	413.874	292.261	343.906	137.227
2272	11.35500	420.111	337.909	220.725	390.898	396.151	177.733	452.105	329.012	133.272	390.646	302.834	186.781	264.871	400.186	328.177	283.851	359.617	206.280	258.735	412.614	321.287	254.254	452.701	351.954	230.150	419.946	360.294	248.153	438.643	413.847	292.336	343.928	137.204
2273	11.36000	420.118	337.914	220.732	390.901	396.153	177.733	452.116	329.004	133.273	390.643	302.826	186.781	264.859	400.189	328.142	283.836	359.632	206.245	258.689	412.614	321.284	254.196	452.699	351.930	230.065	419.699	360.353	248.079	438.619	413.822	292.308	343.962	137.170
2274	11.36500	420.118	337.916	220.723	390.904	396.160	177.737	452.117	329.008	133.272	390.638	302.853	186.779	264.811	400.165	328.116	283.823	359.625	206.253	258.674	412.635	321.249	254.101	452.693	351.909	230.022	419.658	360.339	248.004	438.613	413.787	292.316	343.948	137.161
2275	11.37000	420.120	337.923	220.721	390.902	396.165	177.742	452.108	329.010	133.267	390.641	302.845	186.783	264.824	400.215	328.077	283.819	359.625	206.211	258.630	412.620	321.199	254.036	452.694	351.867	229.986	419.637	360.304	247.935	438.620	413.767	292.325	343.955	137.130
2276	11.37500	420.123	337.927	220.722	390.895	396.162	177.726	452.109	329.009	133.271	390.643	302.847	186.779	264.798	400.219	328.074	283.796	359.618	206.170	258.594	412.628	321.204	253.963	452.703	351.830	229.946	419.622	360.275	247.891	438.626	413.731	292.304	343.948	137.113
2277	11.38000	420.110	337.932	220.730	390.897	396.177	177.730	452.113	329.020	133.266	390.637	302.858	186.774	264.782	400.239	328.048	283.786	359.648	206.168	258.553	412.621	321.161	253.895	452.714	351.792	229.920	419.604	360.252	247.841	438.659	413.704	292.299	343.956	137.093
2278	11.38500	420.118	337.940	220.733	390.887	396.169	177.736	452.103	329.024	133.275	390.635	302.851	186.781	264.777	400.261	328.026	283.788	359.619	206.161	258.553	412.670	321.163	253.913	452.693	351.821	229.903	419.624	360.232	247.813	438.704	413.691	292.319	343.936	137.105
2279	11.39000	420.112	337.943	220.733	390.885	396.170	177.729	452.096	329.025	133.264	390.630	302.863	186.794	264.782	400.295	328.017	283.784	359.626	206.157	258.561	412.682	321.132	253.816	452.785	351.746	229.886	419.616	360.237	247.792	438.738	413.656	292.307	343.914	137.100
2280	11.39500	420.102	337.945	220.722	390.889	396.178	177.730	452.095	329.020	133.274	390.625	302.870	186.786	264.793	400.329	328.020	283.793	359.620	206.148	258.527	412.707	321.099	253.863	452.773	351.769	229.895	419.666	360.218	247.801	438.800	413.638	292.313	343.902	137.105
2281	11.40000	420.107	337.949	220.730	390.889	396.185	177.731	452.100	329.033	133.278	390.624	302.873	186.783	264.788	400.348	327.971	283.784	359.634	206.132	258.546	412.730	321.106	253.798	452.855	351.670	229.903	419.706	360.207	247.806	438.861	413.619	292.288	343.878	137.094
2282	11.40500	420.103	337.961	220.720	390.885	396.188	177.725	452.092	329.039	133.279	390.626	302.885	186.787	264.815	400.376	327.967	283.786	359.628	206.136	258.567	412.768	321.091	253.881	452.846	351.701	229.923	419.737	360.193	247.841	438.943	413.587	292.289	343.854	137.102
